	chrom	start	end	pi	theta	td
9335	V	9335001	9345000	0.000671642325676353	0.0019969664755124000	-1.8778457065380300
9336	V	9336001	9346000	0.0004936821777043970	0.001983741531965960	-2.1248040474936000
9337	V	9337001	9347000	0.0005128443267931750	0.0020366413061517200	-2.1185440828562300
9338	V	9338001	9348000	0.0005434304576394470	0.001917616814233770	-2.0245190573437000
9339	V	9339001	9349000	0.0005406266382333100	0.001983741531965960	-2.057861895522300
9340	V	9340001	9350000	0.0006013162326875650	0.002314365120626960	-2.105152703446020
9341	V	9341001	9351000	0.0006365855386263800	0.0023937147819056000	-2.0900011983710500
9342	V	9342001	9352000	0.0007117006906865920	0.0026185388221950700	-2.0789797552909900
9343	V	9343001	9353000	0.0007809497108119370	0.002539189160916430	-1.9750814872152300
9344	V	9344001	9354000	0.0008338131972500420	0.0026582136528343900	-1.9602609087947800
9345	V	9345001	9355000	0.0008809394743982330	0.002578863991555750	-1.8788479259400600
9346	V	9346001	9356000	0.0010582502942991400	0.002644988709287950	-1.7131800180297200
9347	V	9347001	9357000	0.0011605512357921600	0.00277723814475235	-1.6646749713553300
9348	V	9348001	9358000	0.0011569490001764400	0.002803688031845230	-1.6800577857864800
9349	V	9349001	9359000	0.001180321140644160	0.002684663539927270	-1.6008950039631200
9350	V	9350001	9360000	0.0012073078582021300	0.002592088935102190	-1.524748227876480
9351	V	9351001	9361000	0.0012946078949468100	0.0026582136528343900	-1.4651514989554900
9352	V	9352001	9362000	0.0013008934985164900	0.0026978884834737100	-1.4795757650162400
9353	V	9353001	9363000	0.0012366788214399800	0.0027243383705665900	-1.5607301920088000
9354	V	9354001	9364000	0.0011470542923171500	0.0026317637657415100	-1.6108435107764200
9355	V	9355001	9365000	0.0011676685592469600	0.002711113427020150	-1.6269325779570700
9356	V	9356001	9366000	0.0011078673229472800	0.002592088935102190	-1.6342397442166200
9357	V	9357001	9367000	0.0010541117935142800	0.002486289386730680	-1.6419936133667100
9358	V	9358001	9368000	0.00118076339898405	0.0026978884834737100	-1.6068071336547100
9359	V	9359001	9369000	0.001115895887703540	0.00275078825765947	-1.6991592097135700
9360	V	9360001	9370000	0.0010454440413869700	0.0026582136528343900	-1.7328702229467000
9361	V	9361001	9371000	0.0010055606780693400	0.0025656390480093100	-1.7349488207409800
9362	V	9362001	9372000	0.001002949526366470	0.0024995143302771100	-1.7070104098737500
9363	V	9363001	9373000	0.001056214107174390	0.002473064443184240	-1.6328416690822000
9364	V	9364001	9374000	0.0010634354587621900	0.0023937147819056000	-1.582288491397070
9365	V	9365001	9375000	0.0010014823411703600	0.0023408150077198400	-1.627897349439210
9366	V	9366001	9376000	0.001100989453890140	0.0024069397254520400	-1.5450836310362000
9367	V	9367001	9377000	0.0011884862909979000	0.0025259642173699900	-1.5100578522483000
9368	V	9368001	9378000	0.0011257769262648800	0.0024069397254520400	-1.5157573093109600
9369	V	9369001	9379000	0.0011796542656852800	0.0024598394996378000	-1.4830305647198300
9370	V	9370001	9380000	0.0015480292324771700	0.002592088935102190	-1.1495883413849100
9371	V	9371001	9381000	0.0016791293187771300	0.002684663539927270	-1.0700720206519000
9372	V	9372001	9382000	0.0017167896489423800	0.0027904630882987900	-1.1004468601551300
9373	V	9373001	9383000	0.001660707862512510	0.0027640132012059100	-1.1413405109740600
9374	V	9374001	9384000	0.001720091512257670	0.002803688031845230	-1.105521114380430
9375	V	9375001	9385000	0.0017133007177475200	0.0027640132012059100	-1.086934578035680
9376	V	9376001	9386000	0.0015773757440844500	0.0027640132012059100	-1.2275454075622300
9377	V	9377001	9387000	0.0014739767147183300	0.002592088935102190	-1.231125738960660
9378	V	9378001	9388000	0.0013226636084131000	0.0024333896125449200	-1.3002718127685400
9379	V	9379001	9389000	0.0012916634530689700	0.0023275900641734000	-1.2660434756056700
9380	V	9380001	9390000	0.0009627002218474620	0.002314365120626960	-1.6610506774512000
9381	V	9381001	9391000	0.0007894391020644450	0.0024069397254520400	-1.913682159886560
9382	V	9382001	9392000	0.0007099500271448410	0.0022879152335340800	-1.960828967142860
9383	V	9383001	9393000	0.0007421298001072410	0.002314365120626960	-1.9321079852115200
9384	V	9384001	9394000	0.0006560581021429820	0.002248240402894760	-2.0122412200220700
9385	V	9385001	9395000	0.0007306317497347770	0.002380489838359160	-1.9729648225091200
9386	V	9386001	9396000	0.0006884989997023880	0.0022879152335340800	-1.9874846854146100
9387	V	9387001	9397000	0.0006495120472345880	0.002248240402894760	-2.0205142937203400
9388	V	9388001	9398000	0.0007031008457791110	0.002380489838359160	-2.005887354095880
9389	V	9389001	9399000	0.0007623059398379530	0.002486289386730680	-1.976549432665270
9390	V	9390001	9400000	0.0007361115451849890	0.002354039951266280	-1.9558240259627600
9391	V	9391001	9401000	0.0007886368367809310	0.0022746902899876400	-1.8569972017544800
9392	V	9392001	9402000	0.0009438314989537300	0.0023275900641734000	-1.6911415196121700
9393	V	9393001	9403000	0.0010433927107715400	0.0024333896125449200	-1.627200393695860
9394	V	9394001	9404000	0.0009973577881956430	0.0023011401770805200	-1.6111147047237700
9395	V	9395001	9405000	0.0008874349623154970	0.0021688907416161200	-1.6767363342942400
9396	V	9396001	9406000	0.000933334412751196	0.0021953406287090000	-1.6320730102829100
9397	V	9397001	9407000	0.0009321891762713650	0.00220856557225544	-1.6411092249134600
9398	V	9398001	9408000	0.0009472633619107210	0.002261465346441200	-1.651532802723980
9399	V	9399001	9409000	0.0009328430908247260	0.0022746902899876400	-1.6767946594724600
9400	V	9400001	9410000	0.0010989323540913300	0.0024995143302771100	-1.5975305626480700
9401	V	9401001	9411000	0.0012711266175157900	0.0026582136528343900	-1.4903813930260100
9402	V	9402001	9412000	0.0011482804623271300	0.002644988709287950	-1.6159756625868600
9403	V	9403001	9413000	0.001075380343228600	0.0025259642173699900	-1.6377582958947200
9404	V	9404001	9414000	0.0011768690651879000	0.002803688031845230	-1.6597346746727800
9405	V	9405001	9415000	0.0011804878589652400	0.0028565878060309900	-1.6791919230868100
9406	V	9406001	9416000	0.0011908287525771400	0.0029888372414953900	-1.7236601077106800
9407	V	9407001	9417000	0.0012433680410031800	0.0032136612817848600	-1.7598359699453000
9408	V	9408001	9418000	0.001249019052056490	0.0032136612817848600	-1.7547885727800800
9409	V	9409001	9419000	0.0014023072877127500	0.0032533361124241800	-1.6336246269744900
9410	V	9410001	9420000	0.0013126976720054700	0.003134311620506220	-1.667220385354500
9411	V	9411001	9421000	0.001127989332283950	0.0029359374673096300	-1.763604003857370
9412	V	9412001	9422000	0.0010937208275965600	0.002843362862484550	-1.760803707352340
9413	V	9413001	9423000	0.0010975026335044200	0.002869812749577430	-1.7676148816714500
9414	V	9414001	9424000	0.0010610538868926000	0.0027640132012059100	-1.7616668621110700
9415	V	9415001	9425000	0.0011034182953940800	0.00277723814475235	-1.723503786875200
9416	V	9416001	9426000	0.0010345406392993800	0.0026582136528343900	-1.7445855855578900
9417	V	9417001	9427000	0.0010377379231013500	0.0025127392738235500	-1.673826954396640
9418	V	9418001	9428000	0.0011588951744487100	0.0025127392738235500	-1.5363380816396500
9419	V	9419001	9429000	0.00107291105433837	0.0025259642173699900	-1.640546206636750
9420	V	9420001	9430000	0.0010123075612513300	0.002354039951266280	-1.621945961848590
9421	V	9421001	9431000	0.0009449251321573820	0.0021821156851625600	-1.609343570215710
9422	V	9422001	9432000	0.0009134984530645210	0.0020498662496981600	-1.5700778037617800
9423	V	9423001	9433000	0.0007888969232262190	0.0018382671529551300	-1.610023182862750
9424	V	9424001	9434000	0.0007092089541945980	0.001613443112665650	-1.5718532944516900
9425	V	9425001	9435000	0.0006441761233318920	0.0014811936772012500	-1.5785285887031500
9426	V	9426001	9436000	0.0006950969409796600	0.0015076435642941300	-1.5067936876484300
9427	V	9427001	9437000	0.0007546917736187980	0.001613443112665650	-1.492789349694550
9428	V	9428001	9438000	0.000706856682601652	0.001613443112665650	-1.5759423081415400
9429	V	9429001	9439000	0.0006191242643058980	0.0015076435642941300	-1.647678095214880
9430	V	9430001	9440000	0.000677880957833444	0.0016531179433049700	-1.65640014849717
9431	V	9431001	9441000	0.0007362587949601550	0.0018382671529551300	-1.6907845808993300
9432	V	9432001	9442000	0.0008419613621864540	0.0020763161367910400	-1.6845200631776300
9433	V	9433001	9443000	0.0009129684891841750	0.002248240402894760	-1.687551220383200
9434	V	9434001	9444000	0.0010063828220319000	0.0025259642173699900	-1.7156588328788100
9435	V	9435001	9445000	0.001092518495889370	0.0026714385963808300	-1.6883405699708400
9436	V	9436001	9446000	0.0011244848306086200	0.0026053138786486300	-1.622468863080990
9437	V	9437001	9447000	0.0011389304494598900	0.0024995143302771100	-1.5519079708359200
9438	V	9438001	9448000	0.0010834862537064100	0.002380489838359160	-1.551007607764430
9439	V	9439001	9449000	0.0011210904368244000	0.0023937147819056000	-1.5137113086411800
9440	V	9440001	9450000	0.0011093331422944200	0.0023937147819056000	-1.5276959143560200
9441	V	9441001	9451000	0.0010445541319392000	0.002248240402894760	-1.5212498777607300
9442	V	9442001	9452000	0.0010208389053064000	0.0022350154593483200	-1.5432820712025100
9443	V	9443001	9453000	0.0010481539269237600	0.0021688907416161200	-1.4664416585654300
9444	V	9444001	9454000	0.0010876774301949000	0.002089541080337480	-1.3588967695423200
9445	V	9445001	9455000	0.0010842971818817300	0.0019572916448730800	-1.261060146535190
9446	V	9446001	9456000	0.0010329452667865800	0.0018779419835944500	-1.270150718295950
9447	V	9447001	9457000	0.0009467666259264620	0.0018911669271408900	-1.4100314714759000
9448	V	9448001	9458000	0.0009246437438826490	0.0019705165884195200	-1.50103089792906
9449	V	9449001	9459000	0.0009330969988354740	0.0020101914190588400	-1.5164626708993500
9450	V	9450001	9460000	0.0009297138627228010	0.0019705165884195200	-1.4937542915280100
9451	V	9451001	9461000	0.0009910152283633380	0.0020366413061517200	-1.4537402094807000
9452	V	9452001	9462000	0.0009584911755017140	0.001944066701326650	-1.4329999131019000
9453	V	9453001	9463000	0.0008863777469941810	0.001983741531965960	-1.5648255924922300
9454	V	9454001	9464000	0.0008922886065817750	0.002023416362605280	-1.5825127405357400
9455	V	9455001	9465000	0.000980704923516409	0.0022350154593483200	-1.5942944666702700
9456	V	9456001	9466000	0.0010099245922609600	0.0023408150077198400	-1.6176361809357200
9457	V	9457001	9467000	0.0009773440552331310	0.0024598394996378000	-1.717396824928200
9458	V	9458001	9468000	0.0010187932350804200	0.002539189160916430	-1.7079049421725200
9459	V	9459001	9469000	0.0009613628807372740	0.0026582136528343900	-1.823212785558540
9460	V	9460001	9470000	0.0009696062210523570	0.00277723814475235	-1.8612878004570800
9461	V	9461001	9471000	0.0010953950040298700	0.002975612297948950	-1.8102745452268600
9462	V	9462001	9472000	0.0010759771125884300	0.003028512072134710	-1.8478953803667400
9463	V	9463001	9473000	0.0011935855239514400	0.003134311620506220	-1.7762370085212800
9464	V	9464001	9474000	0.0011431979612493100	0.0031607615075991000	-1.8314846904082400
9465	V	9465001	9475000	0.001067686344677790	0.0030946367898669000	-1.878348071261000
9466	V	9466001	9476000	0.0009860305588249110	0.0030946367898669000	-1.9540174040895800
9467	V	9467001	9477000	0.00096642401898872	0.002975612297948950	-1.9344479011724300
9468	V	9468001	9478000	0.001042003202685490	0.0029491624108560700	-1.8522554753482500
9469	V	9469001	9479000	0.0010543262040562900	0.0027375633141130300	-1.757620445651530
9470	V	9470001	9480000	0.0010185092732964100	0.0026582136528343900	-1.7618107841123000
9471	V	9471001	9481000	0.0009685645669275870	0.0026582136528343900	-1.81547480025325
9472	V	9472001	9482000	0.0010291429813451700	0.002711113427020150	-1.77295125363151
9473	V	9473001	9483000	0.0009872149129445710	0.0027640132012059100	-1.8380513490704500
9474	V	9474001	9484000	0.0010292573261368400	0.00275078825765947	-1.7892034918374000
9475	V	9475001	9485000	0.0010259728831079800	0.00275078825765947	-1.7926170447561200
9476	V	9476001	9486000	0.001075655743298810	0.0027243383705665900	-1.7296623780137700
9477	V	9477001	9487000	0.001121552601489860	0.0026978884834737100	-1.6695180681555800
9478	V	9478001	9488000	0.0009637975324694470	0.002552414104462870	-1.7755676366299200
9479	V	9479001	9489000	0.000893082151646913	0.0024598394996378000	-1.8150100258507100
9480	V	9480001	9490000	0.0010119583096247700	0.002552414104462870	-1.7217392183825700
9481	V	9481001	9491000	0.0009587423750788310	0.002446614556091360	-1.7326542475700400
9482	V	9482001	9492000	0.0009866995651011450	0.002486289386730680	-1.7192818275110200
9483	V	9483001	9493000	0.0009154109393820860	0.0022746902899876400	-1.6985781669093500
9484	V	9484001	9494000	0.0008367741834621730	0.0021688907416161200	-1.7430240439437800
9485	V	9485001	9495000	0.0007367982985122600	0.001983741531965960	-1.778123818933520
9486	V	9486001	9496000	0.0006813688551276490	0.001811817265862250	-1.7587041997387400
9487	V	9487001	9497000	0.0006935509295497200	0.0017324676045836100	-1.6871764523137000
9488	V	9488001	9498000	0.0006714034919628570	0.0017192426610371700	-1.714194645040180
9489	V	9489001	9499000	0.0007842318716869910	0.001864717040048010	-1.6351835000062300
9490	V	9490001	9500000	0.0006680164143638810	0.0017456925481300500	-1.737423056645190
9491	V	9491001	9501000	0.0008280235291148720	0.001864717040048010	-1.5689101278574700
9492	V	9492001	9502000	0.0007414899753901820	0.0017589174916764900	-1.6284754960085200
9493	V	9493001	9503000	0.000896998191242405	0.0018911669271408900	-1.4843379484013800
9494	V	9494001	9504000	0.0008817719792509560	0.001917616814233770	-1.5260576549973900
9495	V	9495001	9505000	0.0009743239365720400	0.002142440854523240	-1.5466455788550700
9496	V	9496001	9506000	0.000978112137025488	0.00222179051580188	-1.5898713711956300
9497	V	9497001	9507000	0.0009266298304725550	0.0022746902899876400	-1.6845588533262300
9498	V	9498001	9508000	0.0010286533909990300	0.002354039951266280	-1.6021863937337800
9499	V	9499001	9509000	0.0009495411793872400	0.0023672648948127200	-1.7045386756788600
9500	V	9500001	9510000	0.0009225296543386880	0.0023275900641734000	-1.7171752763514500
9501	V	9501001	9511000	0.0007257170816938940	0.0021953406287090000	-1.9005714045070800
9502	V	9502001	9512000	0.0007229709290404010	0.002261465346441200	-1.933396865210870
9503	V	9503001	9513000	0.0006706205535481590	0.002354039951266280	-2.034992457919320
9504	V	9504001	9514000	0.0007547978441181870	0.0025656390480093100	-2.013819864293710
9505	V	9505001	9515000	0.0007183424905018170	0.0023672648948127200	-1.9825104008349000
9506	V	9506001	9516000	0.0007436872047624020	0.0024333896125449200	-1.978050756562640
9507	V	9507001	9517000	0.000774315081320902	0.002420164668998480	-1.9369139688039400
9508	V	9508001	9518000	0.0007078432710363420	0.002446614556091360	-2.0248308228689400
9509	V	9509001	9519000	0.0006909270591803710	0.0023672648948127200	-2.0154721567040900
9510	V	9510001	9520000	0.0006912924315575240	0.002446614556091360	-2.0441045768175500
9511	V	9511001	9521000	0.0006903720026521460	0.0023672648948127200	-2.0161395048688000
9512	V	9512001	9522000	0.0007689653141772390	0.0023408150077198400	-1.9105111177696300
9513	V	9513001	9523000	0.0007405762976798610	0.002314365120626960	-1.9340170724873300
9514	V	9514001	9524000	0.0007111763449415600	0.0021292159109768000	-1.8888069115030400
9515	V	9515001	9525000	0.0008920148421165920	0.002420164668998480	-1.7983992998348600
9516	V	9516001	9526000	0.0009484808459172530	0.0024995143302771100	-1.7691384275151700
9517	V	9517001	9527000	0.0009612661556128240	0.0025127392738235500	-1.7606068787743200
9518	V	9518001	9528000	0.0009970220824892130	0.0025259642173699900	-1.7262274246817500
9519	V	9519001	9529000	0.0010730111604957300	0.0026582136528343900	-1.7032502205006500
9520	V	9520001	9530000	0.0010532993325979400	0.0026053138786486300	-1.700463182667110
9521	V	9521001	9531000	0.0010675816529648400	0.0025656390480093100	-1.6659758644270600
9522	V	9522001	9532000	0.001049095643508450	0.0024598394996378000	-1.6342761985865300
9523	V	9523001	9533000	0.0009997934614610100	0.002261465346441200	-1.5855192191509400
9524	V	9524001	9534000	0.000940310794092832	0.00222179051580188	-1.6381951773717200
9525	V	9525001	9535000	0.0007159044269952890	0.0020101914190588400	-1.8222524154270100
9526	V	9526001	9536000	0.000649631742129654	0.0019572916448730800	-1.8889441554088600
9527	V	9527001	9537000	0.0006469115632602520	0.0019969664755124000	-1.9128866103261600
9528	V	9528001	9538000	0.000626496550116804	0.001917616814233770	-1.9021419965960900
9529	V	9529001	9539000	0.0006325378229206900	0.001864717040048010	-1.864754078904650
9530	V	9530001	9540000	0.0007847480291877260	0.0019572916448730800	-1.6937656382704000
9531	V	9531001	9541000	0.0008097025039831970	0.0020366413061517200	-1.7058203780237500
9532	V	9532001	9542000	0.0007505188532549850	0.0021027660238839200	-1.8230214675401000
9533	V	9533001	9543000	0.0007342575927948360	0.0020630911932446000	-1.8246581991711200
9534	V	9534001	9544000	0.0007685075254717940	0.002023416362605280	-1.7556895871392300
9535	V	9535001	9545000	0.0008234132346039350	0.0020498662496981600	-1.6945452537995300
9536	V	9536001	9546000	0.0008188494259563820	0.002023416362605280	-1.6852583750366200
9537	V	9537001	9547000	0.0007849965752235470	0.0019043918706873300	-1.6601535328381100
9538	V	9538001	9548000	0.0007453157066698250	0.001811817265862250	-1.659218371549360
9539	V	9539001	9549000	0.0006815012904350840	0.0016927927739442900	-1.6791303379705300
9540	V	9540001	9550000	0.0006850549230475470	0.0017456925481300500	-1.70995367423027
9541	V	9541001	9551000	0.0006652740332721710	0.0017853673787693700	-1.7673405413833100
9542	V	9542001	9552000	0.0008092596556939730	0.001917616814233770	-1.6328863833055500
9543	V	9543001	9553000	0.0008157710623165650	0.0020366413061517200	-1.6973832249628200
9544	V	9544001	9554000	0.0009497740456243780	0.0021688907416161200	-1.5951680057424300
9545	V	9545001	9555000	0.0009817433578555520	0.002155665798069680	-1.5451284941551900
9546	V	9546001	9556000	0.0009721063186253290	0.0022350154593483200	-1.6052237443948200
9547	V	9547001	9557000	0.0010521966873298900	0.002354039951266280	-1.5737262069658200
9548	V	9548001	9558000	0.0010913338769570800	0.0024598394996378000	-1.5853453176930700
9549	V	9549001	9559000	0.0011712142139176600	0.002486289386730680	-1.507735524619280
9550	V	9550001	9560000	0.0010020066748406700	0.002261465346441200	-1.5827379157143600
9551	V	9551001	9561000	0.0010646226454440300	0.002261465346441200	-1.5040496085567700
9552	V	9552001	9562000	0.001012430472469360	0.0021953406287090000	-1.529783066974060
9553	V	9553001	9563000	0.0010335039389127000	0.002155665798069680	-1.4770006980370400
9554	V	9554001	9564000	0.0008817075202652000	0.002314365120626960	-1.760581990244260
9555	V	9555001	9565000	0.0009951983728669480	0.0023011401770805200	-1.6137831452697700
9556	V	9556001	9566000	0.0010445813932407900	0.0021688907416161200	-1.4711161835303100
9557	V	9557001	9567000	0.000961661465917744	0.002155665798069680	-1.5715604818118900
9558	V	9558001	9568000	0.0009876867980603900	0.00220856557225544	-1.5697527979493700
9559	V	9559001	9569000	0.0009714637756454690	0.0023937147819056000	-1.69168336298399
9560	V	9560001	9570000	0.0010469447492810000	0.002446614556091360	-1.6299409767276800
9561	V	9561001	9571000	0.0010571062319387600	0.002486289386730680	-1.6385604855256600
9562	V	9562001	9572000	0.0011024746990972500	0.002473064443184240	-1.5795288948192700
9563	V	9563001	9573000	0.001116239023689250	0.002552414104462870	-1.6051865748549900
9564	V	9564001	9574000	0.0012610843272709200	0.0024598394996378000	-1.388697911119630
9565	V	9565001	9575000	0.0011668690507352300	0.002592088935102190	-1.5692743995949900
9566	V	9566001	9576000	0.0011707801159573300	0.002684663539927270	-1.6110483964096200
9567	V	9567001	9577000	0.0012947736109279100	0.0027904630882987900	-1.5329864079775200
9568	V	9568001	9578000	0.0012751157908212700	0.0028565878060309900	-1.5843894268817100
9569	V	9569001	9579000	0.0012846451404505100	0.002684663539927270	-1.4898752187313600
9570	V	9570001	9580000	0.0012508130171395800	0.0027640132012059100	-1.5653660058725100
9571	V	9571001	9581000	0.0011678937459397200	0.0026185388221950700	-1.5816034386000100
9572	V	9572001	9582000	0.0010108651845239500	0.0024069397254520400	-1.6517106109366300
9573	V	9573001	9583000	0.0009643014964679760	0.0023672648948127200	-1.6867922480388000
9574	V	9574001	9584000	0.0009135524596099740	0.002314365120626960	-1.7214479873417700
9575	V	9575001	9585000	0.0009155269143250410	0.0022746902899876400	-1.6984332426846700
9576	V	9576001	9586000	0.0008540987436179370	0.00222179051580188	-1.7484053999189400
9577	V	9577001	9587000	0.0008176199271390970	0.00220856557225544	-1.7884173796505300
9578	V	9578001	9588000	0.00086944248607922	0.002248240402894760	-1.7425605101795000
9579	V	9579001	9589000	0.0008865956788390240	0.0023672648948127200	-1.7802184706748800
9580	V	9580001	9590000	0.0009267455978219740	0.0023408150077198400	-1.7187364288114700
9581	V	9581001	9591000	0.0009394055578959120	0.002420164668998480	-1.7426276545570500
9582	V	9582001	9592000	0.0009829075729336680	0.0026053138786486300	-1.7775878436291100
9583	V	9583001	9593000	0.0010425171038776100	0.002592088935102190	-1.7061952557267000
9584	V	9584001	9594000	0.0010762922501380900	0.0027243383705665900	-1.728994607325190
9585	V	9585001	9595000	0.0010313536689607300	0.002644988709287950	-1.7422199408342000
9586	V	9586001	9596000	0.0011315765911864500	0.00277723814475235	-1.6945096693489400
9587	V	9587001	9597000	0.0010743261992780400	0.0026317637657415100	-1.6897502456091900
9588	V	9588001	9598000	0.0009993479345580090	0.0024995143302771100	-1.7111184543052900
9589	V	9589001	9599000	0.000905280043853635	0.0024598394996378000	-1.8008793778101300
9590	V	9590001	9600000	0.0008839145713729250	0.0026053138786486300	-1.886049426623990
9591	V	9591001	9601000	0.0008910315448251100	0.0026185388221950700	-1.8834596379341600
9592	V	9592001	9602000	0.000912481184982164	0.0026185388221950700	-1.8600736111351700
9593	V	9593001	9603000	0.0008155866881836500	0.0024333896125449200	-1.89388159936501
9594	V	9594001	9604000	0.0006544710300360490	0.0021821156851625600	-1.9871676980805100
9595	V	9595001	9605000	0.0006504110506595070	0.0021953406287090000	-1.9979599428586700
9596	V	9596001	9606000	0.0006204883533240210	0.002089541080337480	-1.9925775376138500
9597	V	9597001	9607000	0.0007233998792778430	0.0022350154593483200	-1.921342670888550
9598	V	9598001	9608000	0.0008703343984500920	0.002354039951266280	-1.7935694538429800
9599	V	9599001	9609000	0.0009327033889602720	0.0024069397254520400	-1.744184661080510
9600	V	9600001	9610000	0.0009242973783536110	0.0022350154593483200	-1.6659914145651200
9601	V	9601001	9611000	0.000890868413145359	0.002354039951266280	-1.7687470209469800
9602	V	9602001	9612000	0.0008649795579956140	0.0023408150077198400	-1.7938102137119200
9603	V	9603001	9613000	0.0008928560485322970	0.002486289386730680	-1.8268735504871200
9604	V	9604001	9614000	0.0011200354094108500	0.0026053138786486300	-1.6273438669591700
9605	V	9605001	9615000	0.0010379892054187300	0.0024069397254520400	-1.619619893851140
9606	V	9606001	9616000	0.001043041079134010	0.002592088935102190	-1.705618319518530
9607	V	9607001	9617000	0.0009513371988598660	0.0025656390480093100	-1.795250253748200
9608	V	9608001	9618000	0.0009312800040399110	0.002552414104462870	-1.8119118823847200
9609	V	9609001	9619000	0.0008834749083335760	0.0026582136528343900	-1.9069009621871500
9610	V	9610001	9620000	0.0009777983529562630	0.0028565878060309900	-1.882255339430550
9611	V	9611001	9621000	0.0009790013192147320	0.0027243383705665900	-1.83106425988103
9612	V	9612001	9622000	0.0009987948273901000	0.002883037693123870	-1.870859037889220
9613	V	9613001	9623000	0.0010442494583008	0.0032533361124241800	-1.949628397526030
9614	V	9614001	9624000	0.0009605949594346760	0.003359135660795700	-2.051685974120320
9615	V	9615001	9625000	0.0010504831190661600	0.0037426590236424500	-2.0717457685674200
9616	V	9616001	9626000	0.0010249824861212100	0.0036500844188173700	-2.07028016905768
9617	V	9617001	9627000	0.0010023093560052300	0.003663309362363810	-2.091174709623110
9618	V	9618001	9628000	0.0008442616567148270	0.0036104095881780500	-2.204975779216580
9619	V	9619001	9629000	0.0009624395718053460	0.003623634531724490	-2.113737696962340
9620	V	9620001	9630000	0.0009519710444458090	0.0036765343059102500	-2.13358651140002
9621	V	9621001	9631000	0.0010601209917697900	0.003663309362363810	-2.0457428305010100
9622	V	9622001	9632000	0.0010391555550457200	0.0035178349833529800	-2.026681711074180
9623	V	9623001	9633000	0.001056963159440140	0.003266561055970620	-1.942370281334480
9624	V	9624001	9634000	0.0009618989864650210	0.003173986451145540	-1.9999031294513800
9625	V	9625001	9635000	0.0009606600373340950	0.0031607615075991000	-1.9971872347838400
9626	V	9626001	9636000	0.0009134357786051000	0.0030549619592275800	-2.0096505351408100
9627	V	9627001	9637000	0.0008830123365867650	0.0030681869027740200	-2.041992925521090
9628	V	9628001	9638000	0.0009068001858864210	0.0030020621850418300	-1.9999990927394400
9629	V	9629001	9639000	0.0007560091143369670	0.002922712523763190	-2.1228734756627200
9630	V	9630001	9640000	0.0007344739987403480	0.0026317637657415100	-2.058474714374500
9631	V	9631001	9641000	0.0007785250052752850	0.002803688031845230	-2.066138498477090
9632	V	9632001	9642000	0.0007775766162589700	0.002922712523763190	-2.10174225965626
9633	V	9633001	9643000	0.0007370118560996480	0.002883037693123870	-2.1307825576810900
9634	V	9634001	9644000	0.0006971018777897500	0.0027640132012059100	-2.1381656947292600
9635	V	9635001	9645000	0.0006310174231949860	0.0024995143302771100	-2.13124327317571
9636	V	9636001	9646000	0.0006562503201300190	0.0027375633141130300	-2.173287560123610
9637	V	9637001	9647000	0.000736331642465428	0.002803688031845230	-2.109185566855240
9638	V	9638001	9648000	0.000845979269584003	0.003041737015681150	-2.069275797476620
9639	V	9639001	9649000	0.0010528011567987800	0.003041737015681150	-1.8743674446026800
9640	V	9640001	9650000	0.0009852442299396740	0.003015287128588270	-1.9294621197349500
9641	V	9641001	9651000	0.0008875948417476640	0.0028962626366703100	-1.98553352441466
9642	V	9642001	9652000	0.0009808473877478320	0.002883037693123870	-1.8886789963841300
9643	V	9643001	9653000	0.0009700144698362430	0.0028301379189381100	-1.8805016884235000
9644	V	9644001	9654000	0.0010185729213402300	0.0029491624108560700	-1.8750112404279400
9645	V	9645001	9655000	0.0010798274138500200	0.003015287128588270	-1.839565166995470
9646	V	9646001	9656000	0.001122616448227740	0.002843362862484550	-1.7317237498987100
9647	V	9647001	9657000	0.0011332285952485000	0.0026185388221950700	-1.6193980187011300
9648	V	9648001	9658000	0.0010470767164104900	0.002380489838359160	-1.594547556311510
9649	V	9649001	9659000	0.0009332314340426400	0.0024598394996378000	-1.7684990902725800
9650	V	9650001	9660000	0.0009251694311472550	0.0025259642173699900	-1.8073515002454500
9651	V	9651001	9661000	0.0008521027548388200	0.0023275900641734000	-1.803246544009960
9652	V	9652001	9662000	0.0008381843772891380	0.002248240402894760	-1.7820653174730200
9653	V	9653001	9663000	0.0008370741284911770	0.0022746902899876400	-1.7964691534717000
9654	V	9654001	9664000	0.0008656212163124600	0.002261465346441200	-1.7541309445069300
9655	V	9655001	9665000	0.000955403101980809	0.002473064443184240	-1.7490207783350000
9656	V	9656001	9666000	0.0009711282588349870	0.002552414104462870	-1.76737421808128
9657	V	9657001	9667000	0.0009803124712240770	0.0027904630882987900	-1.8552890385011200
9658	V	9658001	9668000	0.0011073789210083700	0.0027640132012059100	-1.7137448261575500
9659	V	9659001	9669000	0.0010490174887498400	0.002473064443184240	-1.6411353738874600
9660	V	9660001	9670000	0.0010340338944173800	0.002486289386730680	-1.6650129527580700
9661	V	9661001	9671000	0.001187203065861250	0.0026317637657415100	-1.5672838834643000
9662	V	9662001	9672000	0.0010630209432664700	0.0025127392738235500	-1.6451358615917300
9663	V	9663001	9673000	0.0010534422267407500	0.0025259642173699900	-1.6625271720105800
9664	V	9664001	9674000	0.0010457988235159500	0.002592088935102190	-1.7025818353193700
9665	V	9665001	9675000	0.0010245198804076700	0.002592088935102190	-1.7260115538046000
