marker	chr	pos	trait	lod	threshold	iteration	var_exp	eff_size	ci_l_marker	ci_l_pos	ci_r_marker	ci_r_pos
V_17700763	V	17700763	thiabendazole.625.mean.TOF	1.9339188503397495	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17702469	V	17702469	thiabendazole.625.mean.TOF	1.9339188503397495	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17705049	V	17705049	thiabendazole.625.mean.TOF	1.9339188503397495	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17706557	V	17706557	thiabendazole.625.mean.TOF	1.9339188503397495	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17707496	V	17707496	thiabendazole.625.mean.TOF	1.9339188503397495	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17709832	V	17709832	thiabendazole.625.mean.TOF	2.2061569305452675	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17711153	V	17711153	thiabendazole.625.mean.TOF	2.2061569305452675	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17711621	V	17711621	thiabendazole.625.mean.TOF	2.2061569305452675	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17711785	V	17711785	thiabendazole.625.mean.TOF	2.2061569305452675	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17711879	V	17711879	thiabendazole.625.mean.TOF	2.2061569305452675	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17712219	V	17712219	thiabendazole.625.mean.TOF	2.2061569305452675	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17712445	V	17712445	thiabendazole.625.mean.TOF	2.2061569305452675	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17716004	V	17716004	thiabendazole.625.mean.TOF	1.9995850574987624	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17716880	V	17716880	thiabendazole.625.mean.TOF	1.9995850574987624	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17717410	V	17717410	thiabendazole.625.mean.TOF	1.9995850574987624	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17718276	V	17718276	thiabendazole.625.mean.TOF	1.9995850574987624	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17720195	V	17720195	thiabendazole.625.mean.TOF	1.855622774420995	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17722918	V	17722918	thiabendazole.625.mean.TOF	1.855622774420995	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17725126	V	17725126	thiabendazole.625.mean.TOF	1.855622774420995	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17726565	V	17726565	thiabendazole.625.mean.TOF	1.855622774420995	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17728930	V	17728930	thiabendazole.625.mean.TOF	2.2182438305611503	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17733401	V	17733401	thiabendazole.625.mean.TOF	2.5503573454009913	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17742669	V	17742669	thiabendazole.625.mean.TOF	2.6986321971349887	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17743167	V	17743167	thiabendazole.625.mean.TOF	2.6986321971349887	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17743345	V	17743345	thiabendazole.625.mean.TOF	2.6986321971349887	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17743687	V	17743687	thiabendazole.625.mean.TOF	2.6986321971349887	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17743777	V	17743777	thiabendazole.625.mean.TOF	2.6986321971349887	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17744549	V	17744549	thiabendazole.625.mean.TOF	2.9314723197152075	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17748276	V	17748276	thiabendazole.625.mean.TOF	2.6986321971349887	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17749819	V	17749819	thiabendazole.625.mean.TOF	2.6986321971349887	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17751331	V	17751331	thiabendazole.625.mean.TOF	2.861051711709796	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17754069	V	17754069	thiabendazole.625.mean.TOF	2.890034408713551	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17759376	V	17759376	thiabendazole.625.mean.TOF	2.890034408713551	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17762133	V	17762133	thiabendazole.625.mean.TOF	2.890034408713551	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17767037	V	17767037	thiabendazole.625.mean.TOF	2.890034408713551	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17774180	V	17774180	thiabendazole.625.mean.TOF	2.890034408713551	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17774750	V	17774750	thiabendazole.625.mean.TOF	2.890034408713551	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17777007	V	17777007	thiabendazole.625.mean.TOF	2.890034408713551	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17777247	V	17777247	thiabendazole.625.mean.TOF	2.890034408713551	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17780513	V	17780513	thiabendazole.625.mean.TOF	2.890034408713551	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17780618	V	17780618	thiabendazole.625.mean.TOF	2.890034408713551	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17784588	V	17784588	thiabendazole.625.mean.TOF	2.7983583239733254	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17792510	V	17792510	thiabendazole.625.mean.TOF	2.7983583239733254	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17793011	V	17793011	thiabendazole.625.mean.TOF	2.7747979128996763	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17797232	V	17797232	thiabendazole.625.mean.TOF	2.7747979128996763	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17800998	V	17800998	thiabendazole.625.mean.TOF	2.7747979128996763	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17801308	V	17801308	thiabendazole.625.mean.TOF	2.7747979128996763	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17801866	V	17801866	thiabendazole.625.mean.TOF	2.7747979128996763	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17802145	V	17802145	thiabendazole.625.mean.TOF	2.7747979128996763	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17802226	V	17802226	thiabendazole.625.mean.TOF	2.7747979128996763	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17803529	V	17803529	thiabendazole.625.mean.TOF	2.7747979128996763	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17803818	V	17803818	thiabendazole.625.mean.TOF	2.7747979128996763	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17805530	V	17805530	thiabendazole.625.mean.TOF	2.7747979128996763	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17805659	V	17805659	thiabendazole.625.mean.TOF	2.7747979128996763	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17805710	V	17805710	thiabendazole.625.mean.TOF	2.632163638967632	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17805753	V	17805753	thiabendazole.625.mean.TOF	2.632163638967632	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17808007	V	17808007	thiabendazole.625.mean.TOF	2.7747979128996763	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17808521	V	17808521	thiabendazole.625.mean.TOF	2.7747979128996763	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17808534	V	17808534	thiabendazole.625.mean.TOF	2.7747979128996763	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17810650	V	17810650	thiabendazole.625.mean.TOF	2.7747979128996763	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17811672	V	17811672	thiabendazole.625.mean.TOF	2.7747979128996763	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17811711	V	17811711	thiabendazole.625.mean.TOF	2.7747979128996763	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17811790	V	17811790	thiabendazole.625.mean.TOF	2.7747979128996763	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17811913	V	17811913	thiabendazole.625.mean.TOF	2.7747979128996763	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17811980	V	17811980	thiabendazole.625.mean.TOF	2.7747979128996763	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17812653	V	17812653	thiabendazole.625.mean.TOF	2.7747979128996763	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17813424	V	17813424	thiabendazole.625.mean.TOF	2.7747979128996763	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17813515	V	17813515	thiabendazole.625.mean.TOF	2.7747979128996763	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17813534	V	17813534	thiabendazole.625.mean.TOF	2.7747979128996763	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17813631	V	17813631	thiabendazole.625.mean.TOF	2.7747979128996763	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17813697	V	17813697	thiabendazole.625.mean.TOF	2.7747979128996763	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17813814	V	17813814	thiabendazole.625.mean.TOF	2.7747979128996763	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17814233	V	17814233	thiabendazole.625.mean.TOF	2.4552719632884377	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17814258	V	17814258	thiabendazole.625.mean.TOF	2.4552719632884377	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17814263	V	17814263	thiabendazole.625.mean.TOF	2.4552719632884377	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17814293	V	17814293	thiabendazole.625.mean.TOF	2.4552719632884377	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17814313	V	17814313	thiabendazole.625.mean.TOF	2.2304155064637805	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17814342	V	17814342	thiabendazole.625.mean.TOF	2.2301460487458673	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17814400	V	17814400	thiabendazole.625.mean.TOF	2.2301460487458673	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17814425	V	17814425	thiabendazole.625.mean.TOF	2.533187670864612	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17814426	V	17814426	thiabendazole.625.mean.TOF	2.533187670864612	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17814440	V	17814440	thiabendazole.625.mean.TOF	2.533187670864612	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17814447	V	17814447	thiabendazole.625.mean.TOF	2.533187670864612	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17814448	V	17814448	thiabendazole.625.mean.TOF	2.533187670864612	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17814540	V	17814540	thiabendazole.625.mean.TOF	2.5092955308590605	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17814601	V	17814601	thiabendazole.625.mean.TOF	2.7747979128996763	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17814667	V	17814667	thiabendazole.625.mean.TOF	2.7747979128996763	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17814693	V	17814693	thiabendazole.625.mean.TOF	2.7747979128996763	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17814715	V	17814715	thiabendazole.625.mean.TOF	2.7747979128996763	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17814750	V	17814750	thiabendazole.625.mean.TOF	2.7747979128996763	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17815473	V	17815473	thiabendazole.625.mean.TOF	2.7747979128996763	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17815510	V	17815510	thiabendazole.625.mean.TOF	2.7747979128996763	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17837226	V	17837226	thiabendazole.625.mean.TOF	2.7747979128996763	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17837966	V	17837966	thiabendazole.625.mean.TOF	2.198410579742537	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17838096	V	17838096	thiabendazole.625.mean.TOF	2.482282383874184	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17839528	V	17839528	thiabendazole.625.mean.TOF	2.482282383874184	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17839564	V	17839564	thiabendazole.625.mean.TOF	2.482282383874184	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17839671	V	17839671	thiabendazole.625.mean.TOF	2.482282383874184	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17841039	V	17841039	thiabendazole.625.mean.TOF	2.482282383874184	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17842558	V	17842558	thiabendazole.625.mean.TOF	2.482282383874184	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17843172	V	17843172	thiabendazole.625.mean.TOF	2.482282383874184	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17844602	V	17844602	thiabendazole.625.mean.TOF	3.171719313952578	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17846159	V	17846159	thiabendazole.625.mean.TOF	3.129461824619003	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17846802	V	17846802	thiabendazole.625.mean.TOF	3.129461824619003	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17851173	V	17851173	thiabendazole.625.mean.TOF	2.9574461800281595	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17852177	V	17852177	thiabendazole.625.mean.TOF	2.9574461800281595	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17853151	V	17853151	thiabendazole.625.mean.TOF	3.00100326991937	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17853669	V	17853669	thiabendazole.625.mean.TOF	3.00100326991937	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17853853	V	17853853	thiabendazole.625.mean.TOF	2.957712189087735	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17853996	V	17853996	thiabendazole.625.mean.TOF	2.957712189087735	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17856801	V	17856801	thiabendazole.625.mean.TOF	2.866303627133138	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17857892	V	17857892	thiabendazole.625.mean.TOF	2.866303627133138	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17863640	V	17863640	thiabendazole.625.mean.TOF	2.8949755672952473	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17863801	V	17863801	thiabendazole.625.mean.TOF	2.832973143108671	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17864186	V	17864186	thiabendazole.625.mean.TOF	2.699042772071279	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17872122	V	17872122	thiabendazole.625.mean.TOF	2.699042772071279	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17872359	V	17872359	thiabendazole.625.mean.TOF	2.699042772071279	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17876877	V	17876877	thiabendazole.625.mean.TOF	2.692274539771441	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17884699	V	17884699	thiabendazole.625.mean.TOF	2.692274539771441	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17889448	V	17889448	thiabendazole.625.mean.TOF	2.692274539771441	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17892557	V	17892557	thiabendazole.625.mean.TOF	2.836870307358962	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17895203	V	17895203	thiabendazole.625.mean.TOF	2.836870307358962	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17904977	V	17904977	thiabendazole.625.mean.TOF	3.220796071591082	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17912948	V	17912948	thiabendazole.625.mean.TOF	3.220796071591082	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17916382	V	17916382	thiabendazole.625.mean.TOF	3.1658899210018108	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17920948	V	17920948	thiabendazole.625.mean.TOF	3.0579575229197746	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17923322	V	17923322	thiabendazole.625.mean.TOF	3.0579575229197746	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17925612	V	17925612	thiabendazole.625.mean.TOF	3.0579575229197746	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17931043	V	17931043	thiabendazole.625.mean.TOF	3.0579575229197746	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17933106	V	17933106	thiabendazole.625.mean.TOF	3.0921638071908437	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17934185	V	17934185	thiabendazole.625.mean.TOF	3.123991812697892	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17935576	V	17935576	thiabendazole.625.mean.TOF	3.123991812697892	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17936259	V	17936259	thiabendazole.625.mean.TOF	3.123991812697892	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17938642	V	17938642	thiabendazole.625.mean.TOF	2.810385477690764	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17938680	V	17938680	thiabendazole.625.mean.TOF	2.74977271690024	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17938884	V	17938884	thiabendazole.625.mean.TOF	2.925733721537318	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17939837	V	17939837	thiabendazole.625.mean.TOF	2.925733721537318	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17940075	V	17940075	thiabendazole.625.mean.TOF	2.925733721537318	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17940727	V	17940727	thiabendazole.625.mean.TOF	2.983682959261972	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17948510	V	17948510	thiabendazole.625.mean.TOF	2.901670489486645	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17951923	V	17951923	thiabendazole.625.mean.TOF	2.996146738309668	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17955184	V	17955184	thiabendazole.625.mean.TOF	2.7485770004220558	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17956521	V	17956521	thiabendazole.625.mean.TOF	2.6460811242470164	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17958029	V	17958029	thiabendazole.625.mean.TOF	2.619390347628459	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17958671	V	17958671	thiabendazole.625.mean.TOF	2.619390347628459	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17961124	V	17961124	thiabendazole.625.mean.TOF	2.619390347628459	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17964285	V	17964285	thiabendazole.625.mean.TOF	2.619390347628459	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17964623	V	17964623	thiabendazole.625.mean.TOF	2.532023533683853	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17964962	V	17964962	thiabendazole.625.mean.TOF	2.3312139620236976	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17967017	V	17967017	thiabendazole.625.mean.TOF	2.26004556786597	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17967873	V	17967873	thiabendazole.625.mean.TOF	2.26004556786597	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17968276	V	17968276	thiabendazole.625.mean.TOF	2.26004556786597	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17973483	V	17973483	thiabendazole.625.mean.TOF	1.964594262417242	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17973702	V	17973702	thiabendazole.625.mean.TOF	1.964594262417242	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17976367	V	17976367	thiabendazole.625.mean.TOF	1.964594262417242	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17978272	V	17978272	thiabendazole.625.mean.TOF	1.964594262417242	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17979099	V	17979099	thiabendazole.625.mean.TOF	1.964594262417242	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17980020	V	17980020	thiabendazole.625.mean.TOF	1.964594262417242	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17990625	V	17990625	thiabendazole.625.mean.TOF	1.964594262417242	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17996426	V	17996426	thiabendazole.625.mean.TOF	1.6470328537410044	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17998596	V	17998596	thiabendazole.625.mean.TOF	1.6363364856620681	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_17999505	V	17999505	thiabendazole.625.mean.TOF	1.608431667987029	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_18021366	V	18021366	thiabendazole.625.mean.TOF	1.608431667987029	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_18025328	V	18025328	thiabendazole.625.mean.TOF	1.608431667987029	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_18025698	V	18025698	thiabendazole.625.mean.TOF	1.608431667987029	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_18029469	V	18029469	thiabendazole.625.mean.TOF	1.608431667987029	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_18032440	V	18032440	thiabendazole.625.mean.TOF	1.5034885412021706	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_18033254	V	18033254	thiabendazole.625.mean.TOF	1.5034885412021706	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_18034029	V	18034029	thiabendazole.625.mean.TOF	1.325988874815932	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_18034812	V	18034812	thiabendazole.625.mean.TOF	1.3167177329545834	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_18035554	V	18035554	thiabendazole.625.mean.TOF	1.101897736322545	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_18037189	V	18037189	thiabendazole.625.mean.TOF	1.101897736322545	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_18042724	V	18042724	thiabendazole.625.mean.TOF	1.101897736322545	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_18044618	V	18044618	thiabendazole.625.mean.TOF	1.101897736322545	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_18047173	V	18047173	thiabendazole.625.mean.TOF	1.1074497442714515	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_18047229	V	18047229	thiabendazole.625.mean.TOF	1.2730009512279885	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_18068140	V	18068140	thiabendazole.625.mean.TOF	1.1395263188785376	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_18069197	V	18069197	thiabendazole.625.mean.TOF	1.1395263188785376	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_18069692	V	18069692	thiabendazole.625.mean.TOF	1.0884312514877685	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_18069872	V	18069872	thiabendazole.625.mean.TOF	1.0884312514877685	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_18074559	V	18074559	thiabendazole.625.mean.TOF	1.0884312514877685	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_18075291	V	18075291	thiabendazole.625.mean.TOF	1.0884312514877685	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_18088545	V	18088545	thiabendazole.625.mean.TOF	1.0884312514877685	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_18089183	V	18089183	thiabendazole.625.mean.TOF	1.0884312514877685	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_18090094	V	18090094	thiabendazole.625.mean.TOF	1.0884312514877685	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_18092058	V	18092058	thiabendazole.625.mean.TOF	0.7435362007702522	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_18094428	V	18094428	thiabendazole.625.mean.TOF	0.7743049058910213	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_18097333	V	18097333	thiabendazole.625.mean.TOF	0.6818498738439709	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_18100784	V	18100784	thiabendazole.625.mean.TOF	0.5516381299604801	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_18112934	V	18112934	thiabendazole.625.mean.TOF	0.8196306007119275	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_18117245	V	18117245	thiabendazole.625.mean.TOF	0.5845912868840387	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_18125484	V	18125484	thiabendazole.625.mean.TOF	0.5845912868840387	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_18128738	V	18128738	thiabendazole.625.mean.TOF	0.5845912868840387	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_18131914	V	18131914	thiabendazole.625.mean.TOF	0.5845912868840387	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_18137538	V	18137538	thiabendazole.625.mean.TOF	0.5845912868840387	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_18137835	V	18137835	thiabendazole.625.mean.TOF	0.5845912868840387	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_18145937	V	18145937	thiabendazole.625.mean.TOF	0.5845912868840387	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_18158677	V	18158677	thiabendazole.625.mean.TOF	0.5845912868840387	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_18172258	V	18172258	thiabendazole.625.mean.TOF	0.5845912868840387	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_18172651	V	18172651	thiabendazole.625.mean.TOF	0.5845912868840387	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_18174312	V	18174312	thiabendazole.625.mean.TOF	0.5845912868840387	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_18183980	V	18183980	thiabendazole.625.mean.TOF	0.5389190454880448	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_18184673	V	18184673	thiabendazole.625.mean.TOF	0.5389190454880448	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_18189568	V	18189568	thiabendazole.625.mean.TOF	0.5389190454880448	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_18193756	V	18193756	thiabendazole.625.mean.TOF	0.5389190454880448	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_18221906	V	18221906	thiabendazole.625.mean.TOF	0.5389190454880448	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_18222025	V	18222025	thiabendazole.625.mean.TOF	0.5389190454880448	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_18222354	V	18222354	thiabendazole.625.mean.TOF	0.5389190454880448	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_18222403	V	18222403	thiabendazole.625.mean.TOF	0.5389190454880448	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_18222579	V	18222579	thiabendazole.625.mean.TOF	0.5389190454880448	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_18223506	V	18223506	thiabendazole.625.mean.TOF	0.5389190454880448	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_18224020	V	18224020	thiabendazole.625.mean.TOF	0.5389190454880448	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_18224201	V	18224201	thiabendazole.625.mean.TOF	0.5389190454880448	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_18230702	V	18230702	thiabendazole.625.mean.TOF	0.5389190454880448	3.173026594603205	1	NA	NA	NA	NA	NA	NA
V_18235604	V	18235604	thiabendazole.625.mean.TOF	0.5389190454880448	3.173026594603205	1	NA	NA	NA	NA	NA	NA
