"","well.id","flag_id","Metadata_Experiment","Metadata_Plate","Metadata_Well","Metadata_Date","Metadata_Group","Metadata_Magnification","FileName_RawBF","drug","assay_type","food_conc_OD","food_type","plate","row","col","bleach","strain","well_censor","well_censor_reason","notes","concentration_um","diluent","class","i.dir","w.lab","mean_wormlength_um","min_wormlength_um","q10_wormlength_um","q25_wormlength_um","median_wormlength_um","sd_wormlength_um","q75_wormlength_um","q90_wormlength_um","max_wormlength_um","cv_wormlength_um","n","assay_bleach","median_wormlength_um_reg","assay_bleach_coeff","assay_bleach_se","assay_bleach_tvalue","assay_bleach_pvalue","control_median_wormlength_um_reg","median_wormlength_um_reg_delta"
"692","cypJB_p008_E06","cypJB_2_ECA2924_DMSO","cypJB","p008","E06",20230721,"p008_E06","m2x","20230721-cypJB-p008-m2x_E06.TIF","Thiabendazole","48h",10,"15hHB101",8,"E",6,2,"ECA2924",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2924",830.982958851982,718.906107833685,748.521009646645,795.159346617168,840.370279052015,60.240030929628,867.93454963173,895.157650951901,926.352411459604,0.0724924985379371,16,"cypJB_2",158.66718603445,681.703093017565,7.2049304483641,94.6161934390842,0,124.525012272281,34.1421737621688
"693","cypJB_p008_E07","cypJB_2_ECA2924_DMSO","cypJB","p008","E07",20230721,"p008_E07","m2x","20230721-cypJB-p008-m2x_E07.TIF","Thiabendazole","48h",10,"15hHB101",8,"E",7,2,"ECA2924",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2924",820.167250047017,744.49668330378,749.923113375449,775.006941684533,817.571671620674,58.3970728878426,856.174465906494,893.928671635287,935.022970098637,0.0712014200573053,14,"cypJB_2",135.868578603109,681.703093017565,7.2049304483641,94.6161934390842,0,124.525012272281,11.3435663308273
"694","cypJB_p008_E08","cypJB_2_ECA2924_DMSO","cypJB","p008","E08",20230721,"p008_E08","m2x","20230721-cypJB-p008-m2x_E08.TIF","Thiabendazole","48h",10,"15hHB101",8,"E",8,2,"ECA2924",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2924",811.776231412121,667.200008415531,717.838269076978,756.535382688223,817.160819803328,71.0560670460343,870.857531159608,895.75527074678,914.695660519414,0.0875315934323786,20,"cypJB_2",135.457726785763,681.703093017565,7.2049304483641,94.6161934390842,0,124.525012272281,10.9327145134818
"695","cypJB_p008_E09","cypJB_2_ECA2924_DMSO","cypJB","p008","E09",20230721,"p008_E09","m2x","20230721-cypJB-p008-m2x_E09.TIF","Thiabendazole","48h",10,"15hHB101",8,"E",9,2,"ECA2924",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2924",795.414803042779,556.241198166461,676.240630002484,751.470849134555,819.355640197274,95.8334128005034,863.730382375301,878.004828984498,907.914345568733,0.120482309901579,19,"cypJB_2",137.652547179709,681.703093017565,7.2049304483641,94.6161934390842,0,124.525012272281,13.1275349074275
"696","cypJB_p008_E10","cypJB_2_ECA2924_DMSO","cypJB","p008","E10",20230721,"p008_E10","m2x","20230721-cypJB-p008-m2x_E10.TIF","Thiabendazole","48h",10,"15hHB101",8,"E",10,2,"ECA2924",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2924",797.542712138242,637.8620879732,730.863187237269,757.209211383412,800.116820692194,65.3476529084671,838.435155873713,865.587519861651,923.677481446821,0.0819362423026443,22,"cypJB_2",118.413727674629,681.703093017565,7.2049304483641,94.6161934390842,0,124.525012272281,-6.11128459765202
"697","cypJB_p008_E11","cypJB_2_ECA2924_DMSO","cypJB","p008","E11",20230721,"p008_E11","m2x","20230721-cypJB-p008-m2x_E11.TIF","Thiabendazole","48h",10,"15hHB101",8,"E",11,2,"ECA2924",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2924",825.036559173745,737.675207251838,765.931694037924,794.239877696208,831.537339615429,47.0805506500875,847.440730036206,894.32331493314,908.131786347854,0.0570648053429749,21,"cypJB_2",149.834246597864,681.703093017565,7.2049304483641,94.6161934390842,0,124.525012272281,25.3092343255823
"698","cypJB_p008_E12","cypJB_2_ECA2924_DMSO","cypJB","p008","E12",20230721,"p008_E12","m2x","20230721-cypJB-p008-m2x_E12.TIF","Thiabendazole","48h",10,"15hHB101",8,"E",12,2,"ECA2924",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2924",847.994541448209,745.564223357441,786.167793652441,813.749933889441,833.754480864974,55.3685221889117,886.747689257084,923.401103242826,936.012934714396,0.0652934889113237,17,"cypJB_2",152.051387847409,681.703093017565,7.2049304483641,94.6161934390842,0,124.525012272281,27.5263755751274
"699","cypJB_p008_F01","cypJB_2_ECA2924_DMSO","cypJB","p008","F01",20230721,"p008_F01","m2x","20230721-cypJB-p008-m2x_F01.TIF","Thiabendazole","48h",10,"15hHB101",8,"F",1,2,"ECA2924",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2924",757.474803461655,629.451259355721,652.363672086151,720.857062583007,763.886120692194,68.8184517705464,799.157231457589,835.149840178666,886.455174623904,0.0908524632846486,22,"cypJB_2",82.1830276746295,681.703093017565,7.2049304483641,94.6161934390842,0,124.525012272281,-42.3419845976519
"700","cypJB_p008_F02","cypJB_2_ECA2924_DMSO","cypJB","p008","F02",20230721,"p008_F02","m2x","20230721-cypJB-p008-m2x_F02.TIF","Thiabendazole","48h",10,"15hHB101",8,"F",2,2,"ECA2924",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2924",764.501900379333,644.791960538872,703.527665890872,734.097026666938,758.261531228128,64.3166851324622,800.687649790613,828.397393464849,882.460888675238,0.0841288754162015,11,"cypJB_2",76.5584382105628,681.703093017565,7.2049304483641,94.6161934390842,0,124.525012272281,-47.9665740617186
"701","cypJB_p008_F03","cypJB_2_ECA2924_DMSO","cypJB","p008","F03",20230721,"p008_F03","m2x","20230721-cypJB-p008-m2x_F03.TIF","Thiabendazole","48h",10,"15hHB101",8,"F",3,2,"ECA2924",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2924",803.066378228228,666.176292183758,712.425662894595,754.831736314143,804.933583012857,69.6047804687681,865.683400501864,870.819631343235,879.095169545021,0.0866737574325229,14,"cypJB_2",123.230489995292,681.703093017565,7.2049304483641,94.6161934390842,0,124.525012272281,-1.29452227698938
"702","cypJB_p008_F04","cypJB_2_ECA2924_DMSO","cypJB","p008","F04",20230721,"p008_F04","m2x","20230721-cypJB-p008-m2x_F04.TIF","Thiabendazole","48h",10,"15hHB101",8,"F",4,2,"ECA2924",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2924",811.770995209905,723.938933864319,757.353949083231,780.557763958969,808.576540714893,49.2617156607665,855.228630311359,868.801301298535,873.270609941383,0.0606842520260638,11,"cypJB_2",126.873447697329,681.703093017565,7.2049304483641,94.6161934390842,0,124.525012272281,2.3484354250471
"703","cypJB_p008_F05","cypJB_2_ECA2924_DMSO","cypJB","p008","F05",20230721,"p008_F05","m2x","20230721-cypJB-p008-m2x_F05.TIF","Thiabendazole","48h",10,"15hHB101",8,"F",5,2,"ECA2924",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2924",770.184310375888,636.974963563486,714.92818141052,744.302768353098,765.980392765604,59.8391106283168,808.81247314271,823.818533434335,873.613050358344,0.0776945334021572,13,"cypJB_2",84.2772997480388,681.703093017565,7.2049304483641,94.6161934390842,0,124.525012272281,-40.2477125242426
"704","cypJB_p008_F06","cypJB_2_ECA2924_DMSO","cypJB","p008","F06",20230721,"p008_F06","m2x","20230721-cypJB-p008-m2x_F06.TIF","Thiabendazole","48h",10,"15hHB101",8,"F",6,2,"ECA2924",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2924",789.543561712066,637.724969396599,706.861526992132,736.254115667369,782.616626992132,75.32228545666,855.215145568733,873.475931781744,902.234849042267,0.0953997842669114,21,"cypJB_2",100.913533974567,681.703093017565,7.2049304483641,94.6161934390842,0,124.525012272281,-23.6114782977146
"705","cypJB_p008_F07","cypJB_2_ECA2924_DMSO","cypJB","p008","F07",20230721,"p008_F07","m2x","20230721-cypJB-p008-m2x_F07.TIF","Thiabendazole","48h",10,"15hHB101",8,"F",7,2,"ECA2924",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2924",821.083912355772,722.474044986887,731.974741591951,756.849779669089,833.032870671712,68.8702259085794,842.605455147956,910.121313547234,925.844098254462,0.0838772077642878,13,"cypJB_2",151.329777654147,681.703093017565,7.2049304483641,94.6161934390842,0,124.525012272281,26.8047653818654
"706","cypJB_p008_F08","cypJB_2_ECA2924_DMSO","cypJB","p008","F08",20230721,"p008_F08","m2x","20230721-cypJB-p008-m2x_F08.TIF","Thiabendazole","48h",10,"15hHB101",8,"F",8,2,"ECA2924",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2924",824.343804169531,703.214275461323,746.951036571355,779.637325246593,828.905706669993,60.1806803435375,871.992161092488,894.051824544555,938.665346723654,0.073004346049723,21,"cypJB_2",147.202613652428,681.703093017565,7.2049304483641,94.6161934390842,0,124.525012272281,22.6776013801463
"707","cypJB_p008_F09","cypJB_2_ECA2924_DMSO","cypJB","p008","F09",20230721,"p008_F09","m2x","20230721-cypJB-p008-m2x_F09.TIF","Thiabendazole","48h",10,"15hHB101",8,"F",9,2,"ECA2924",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2924",820.126952976188,690.701542515888,750.468596981421,781.504405334185,835.040525768344,62.2367205663151,866.439582836769,886.081606092394,933.83595456611,0.0758866908842126,20,"cypJB_2",153.337432750779,681.703093017565,7.2049304483641,94.6161934390842,0,124.525012272281,28.8124204784972
"708","cypJB_p008_F10","cypJB_2_ECA2924_DMSO","cypJB","p008","F10",20230721,"p008_F10","m2x","20230721-cypJB-p008-m2x_F10.TIF","Thiabendazole","48h",10,"15hHB101",8,"F",10,2,"ECA2924",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2924",810.599272780926,617.368937754506,730.551426917734,750.159111147883,837.514959586549,85.1083261297662,867.082698688654,896.805610262257,901.189826992132,0.104994328255174,12,"cypJB_2",155.811866568984,681.703093017565,7.2049304483641,94.6161934390842,0,124.525012272281,31.286854296703
"709","cypJB_p008_F11","cypJB_2_ECA2924_DMSO","cypJB","p008","F11",20230721,"p008_F11","m2x","20230721-cypJB-p008-m2x_F11.TIF","Thiabendazole","48h",10,"15hHB101",8,"F",11,2,"ECA2924",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2924",830.236897784643,688.931948109,720.427141863014,801.477054384744,851.073781199898,68.0687703866865,875.829168755773,900.582436872418,912.078534705625,0.0819871660345587,20,"cypJB_2",169.370688182333,681.703093017565,7.2049304483641,94.6161934390842,0,124.525012272281,44.8456759100515
"710","cypJB_p008_F12","cypJB_2_ECA2924_DMSO","cypJB","p008","F12",20230721,"p008_F12","m2x","20230721-cypJB-p008-m2x_F12.TIF","Thiabendazole","48h",10,"15hHB101",8,"F",12,2,"ECA2924",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2924",821.684441179373,713.785127625629,779.551268987567,795.104336577211,818.207924041305,48.8734480002377,848.308559160406,876.425361619369,918.440877350477,0.0594795830989438,22,"cypJB_2",136.50483102374,681.703093017565,7.2049304483641,94.6161934390842,0,124.525012272281,11.9798187514589
"711","cypJB_p008_G01","cypJB_2_ECA2924_DMSO","cypJB","p008","G01",20230721,"p008_G01","m2x","20230721-cypJB-p008-m2x_G01.TIF","Thiabendazole","48h",10,"15hHB101",8,"G",1,2,"ECA2924",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2924",790.457442879874,720.578918567829,768.585844986886,770.746384463087,798.463221038828,30.5559244525292,809.220383594703,817.754132968857,828.525493344657,0.0386560019489535,11,"cypJB_2",116.760128021263,681.703093017565,7.2049304483641,94.6161934390842,0,124.525012272281,-7.76488425101799
"712","cypJB_p008_G03","cypJB_2_ECA2924_DMSO","cypJB","p008","G03",20230721,"p008_G03","m2x","20230721-cypJB-p008-m2x_G03.TIF","Thiabendazole","48h",10,"15hHB101",8,"G",3,2,"ECA2924",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2924",808.655644519525,696.221402462226,748.93957328649,778.798333933515,801.315599138942,59.1335011517317,837.004560732297,896.268450434829,907.777226992133,0.073125688978362,18,"cypJB_2",119.612506121377,681.703093017565,7.2049304483641,94.6161934390842,0,124.525012272281,-4.91250615090418
"713","cypJB_p008_G04","cypJB_2_ECA2924_DMSO","cypJB","p008","G04",20230721,"p008_G04","m2x","20230721-cypJB-p008-m2x_G04.TIF","Thiabendazole","48h",10,"15hHB101",8,"G",4,2,"ECA2924",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2924",807.517245390155,724.209534825817,740.826512677233,789.769136571355,817.523192883005,45.9801184084355,831.862490412005,863.732902841233,877.705935989509,0.0569401070638683,13,"cypJB_2",135.82009986544,681.703093017565,7.2049304483641,94.6161934390842,0,124.525012272281,11.2950875931582
"714","cypJB_p008_G05","cypJB_2_ECA2924_DMSO","cypJB","p008","G05",20230721,"p008_G05","m2x","20230721-cypJB-p008-m2x_G05.TIF","Thiabendazole","48h",10,"15hHB101",8,"G",5,2,"ECA2924",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2924",771.932594746957,628.006641942813,708.324359353967,721.041190488198,768.913742548081,69.7828555450983,819.565469598327,847.743517097393,912.652662981642,0.090400192996091,19,"cypJB_2",87.2106495305156,681.703093017565,7.2049304483641,94.6161934390842,0,124.525012272281,-37.3143627417658
"715","cypJB_p008_G06","cypJB_2_ECA2924_DMSO","cypJB","p008","G06",20230721,"p008_G06","m2x","20230721-cypJB-p008-m2x_G06.TIF","Thiabendazole","48h",10,"15hHB101",8,"G",6,2,"ECA2924",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2924",784.525011764281,669.734683885626,697.037627005616,723.567632526617,770.027267234793,77.421410121282,863.379617553985,886.442990904023,906.160429134747,0.0986857129604736,20,"cypJB_2",88.3241742172286,681.703093017565,7.2049304483641,94.6161934390842,0,124.525012272281,-36.2008380550528
"716","cypJB_p008_G07","cypJB_2_ECA2924_DMSO","cypJB","p008","G07",20230721,"p008_G07","m2x","20230721-cypJB-p008-m2x_G07.TIF","Thiabendazole","48h",10,"15hHB101",8,"G",7,2,"ECA2924",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2924",729.591185636639,499.25757044019,584.204224499125,657.296390412006,767.586861674335,121.690161090555,829.527612623296,872.373136338617,895.053943823194,0.1667922577551,13,"cypJB_2",85.8837686567704,681.703093017565,7.2049304483641,94.6161934390842,0,124.525012272281,-38.641243615511
"717","cypJB_p008_G08","cypJB_2_ECA2924_DMSO","cypJB","p008","G08",20230721,"p008_G08","m2x","20230721-cypJB-p008-m2x_G08.TIF","Thiabendazole","48h",10,"15hHB101",8,"G",8,2,"ECA2924",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2924",808.021300300357,734.187592301157,747.556790301282,765.133377876612,811.500902462227,50.4086367826687,834.68843473593,881.261619825091,901.286784467472,0.0623852821255217,23,"cypJB_2",129.797809444662,681.703093017565,7.2049304483641,94.6161934390842,0,124.525012272281,5.2727971723809
"718","cypJB_p008_G09","cypJB_2_ECA2924_DMSO","cypJB","p008","G09",20230721,"p008_G09","m2x","20230721-cypJB-p008-m2x_G09.TIF","Thiabendazole","48h",10,"15hHB101",8,"G",9,2,"ECA2924",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2924",792.275436616899,688.971935407662,723.890036177511,747.292110373952,787.224575481806,59.8843298795988,837.299591976524,871.253564231273,884.412095843887,0.0755852410814492,18,"cypJB_2",105.521482464241,681.703093017565,7.2049304483641,94.6161934390842,0,124.525012272281,-19.0035298080405
"719","cypJB_p008_G10","cypJB_2_ECA2924_DMSO","cypJB","p008","G10",20230721,"p008_G10","m2x","20230721-cypJB-p008-m2x_G10.TIF","Thiabendazole","48h",10,"15hHB101",8,"G",10,2,"ECA2924",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2924",845.550080056279,771.468189257084,772.518709121342,783.304656054435,843.424721329751,65.9149198991702,888.731454241476,941.006192113119,944.145045568732,0.0779550749906889,10,"cypJB_2",161.721628312186,681.703093017565,7.2049304483641,94.6161934390842,0,124.525012272281,37.1966160399046
"720","cypJB_p008_G11","cypJB_2_ECA2924_DMSO","cypJB","p008","G11",20230721,"p008_G11","m2x","20230721-cypJB-p008-m2x_G11.TIF","Thiabendazole","48h",10,"15hHB101",8,"G",11,2,"ECA2924",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2924",786.049604565592,639.954265309026,664.315311053051,725.359133474511,786.961231772972,91.2683437240204,855.016721269655,884.069644231226,944.007926992132,0.116110157926305,15,"cypJB_2",105.258138755407,681.703093017565,7.2049304483641,94.6161934390842,0,124.525012272281,-19.2668735168744
"721","cypJB_p008_G12","cypJB_2_ECA2924_DMSO","cypJB","p008","G12",20230721,"p008_G12","m2x","20230721-cypJB-p008-m2x_G12.TIF","Thiabendazole","48h",10,"15hHB101",8,"G",12,2,"ECA2924",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2924",820.442441962727,642.297446170037,715.184416831062,757.899676625016,842.499478975822,85.6894064022225,879.104509570452,921.597458773875,931.769431199897,0.104442922525107,21,"cypJB_2",160.796385958257,681.703093017565,7.2049304483641,94.6161934390842,0,124.525012272281,36.2713736859757
"722","cypJB_p008_H01","cypJB_2_ECA2924_DMSO","cypJB","p008","H01",20230721,"p008_H01","m2x","20230721-cypJB-p008-m2x_H01.TIF","Thiabendazole","48h",10,"15hHB101",8,"H",1,2,"ECA2924",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2924",760.765810187758,603.488773632594,679.489838931299,708.001786425894,761.728520034156,82.7024869648292,823.676720423271,847.144848568706,899.446004952684,0.108709521192097,12,"cypJB_2",80.0254270165906,681.703093017565,7.2049304483641,94.6161934390842,0,124.525012272281,-44.4995852556908
"723","cypJB_p008_H02","cypJB_2_ECA2924_DMSO","cypJB","p008","H02",20230721,"p008_H02","m2x","20230721-cypJB-p008-m2x_H02.TIF","Thiabendazole","48h",10,"15hHB101",8,"H",2,2,"ECA2924",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2924",783.871684008611,729.267120304597,733.919764633201,758.74871437616,775.408600629039,42.4429068817227,800.001350649267,845.18751909387,865.410643823194,0.0541452226781246,11,"cypJB_2",93.7055076114743,681.703093017565,7.2049304483641,94.6161934390842,0,124.525012272281,-30.8195046608071
"724","cypJB_p008_H03","cypJB_2_ECA2924_DMSO","cypJB","p008","H03",20230721,"p008_H03","m2x","20230721-cypJB-p008-m2x_H03.TIF","Thiabendazole","48h",10,"15hHB101",8,"H",3,2,"ECA2924",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2924",745.619621609836,705.768332968857,716.813829715368,732.238152770225,745.585173377923,24.4983414895077,757.882221498313,775.552898503507,786.523900744919,0.0328563529975436,10,"cypJB_2",63.8820803603578,681.703093017565,7.2049304483641,94.6161934390842,0,124.525012272281,-60.6429319119236
"725","cypJB_p008_H04","cypJB_2_ECA2924_DMSO","cypJB","p008","H04",20230721,"p008_H04","m2x","20230721-cypJB-p008-m2x_H04.TIF","Thiabendazole","48h",10,"15hHB101",8,"H",4,2,"ECA2924",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2924",818.898875818625,750.325058773875,756.69209305128,773.106721620673,823.157653402418,46.7379841564954,851.219217412908,875.129150474714,881.935940197275,0.0570741828284635,17,"cypJB_2",141.454560384853,681.703093017565,7.2049304483641,94.6161934390842,0,124.525012272281,16.9295481125713
"726","cypJB_p008_H05","cypJB_2_ECA2924_DMSO","cypJB","p008","H05",20230721,"p008_H05","m2x","20230721-cypJB-p008-m2x_H05.TIF","Thiabendazole","48h",10,"15hHB101",8,"H",5,2,"ECA2924",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2924",796.018911083638,531.278784216603,712.012936017917,743.063828805091,807.442295201617,95.2497916426253,867.278238977872,893.033059121229,935.213749083232,0.119657699479727,19,"cypJB_2",125.739202184052,681.703093017565,7.2049304483641,94.6161934390842,0,124.525012272281,1.21418991177028
"727","cypJB_p008_H06","cypJB_2_ECA2924_DMSO","cypJB","p008","H06",20230721,"p008_H06","m2x","20230721-cypJB-p008-m2x_H06.TIF","Thiabendazole","48h",10,"15hHB101",8,"H",6,2,"ECA2924",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2924",840.408318028339,690.704350557431,765.338938144517,812.34303122107,833.93195514357,73.5214565285157,904.703403950553,922.587030226737,923.789335255278,0.0874830186129078,10,"cypJB_2",152.228862126005,681.703093017565,7.2049304483641,94.6161934390842,0,124.525012272281,27.7038498537238
"728","cypJB_p008_H07","cypJB_2_ECA2924_DMSO","cypJB","p008","H07",20230721,"p008_H07","m2x","20230721-cypJB-p008-m2x_H07.TIF","Thiabendazole","48h",10,"15hHB101",8,"H",7,2,"ECA2924",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2924",812.866136767046,684.120025246593,753.207403044073,767.401249795957,831.012391137465,54.2584529269199,850.540515085524,865.507601298534,870.256671253558,0.06674955502848,21,"cypJB_2",149.3092981199,681.703093017565,7.2049304483641,94.6161934390842,0,124.525012272281,24.7842858476186
"729","cypJB_p008_H08","cypJB_2_ECA2924_DMSO","cypJB","p008","H08",20230721,"p008_H08","m2x","20230721-cypJB-p008-m2x_H08.TIF","Thiabendazole","48h",10,"15hHB101",8,"H",8,2,"ECA2924",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2924",823.926565950737,715.418492883004,758.915513197248,791.330876214969,821.64031060095,53.2352093344338,866.628273821535,884.180314073665,925.51306472718,0.0646115946910938,20,"cypJB_2",139.937217583385,681.703093017565,7.2049304483641,94.6161934390842,0,124.525012272281,15.412205311104
"730","cypJB_p008_H09","cypJB_2_ECA2924_DMSO","cypJB","p008","H09",20230721,"p008_H09","m2x","20230721-cypJB-p008-m2x_H09.TIF","Thiabendazole","48h",10,"15hHB101",8,"H",9,2,"ECA2924",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2924",806.297569413687,708.144261285912,741.874377101734,758.800917197109,796.386812053161,56.2821883642281,856.203988758411,864.677664897486,897.01762698336,0.0698032469639648,20,"cypJB_2",114.683719035596,681.703093017565,7.2049304483641,94.6161934390842,0,124.525012272281,-9.84129323668505
"731","cypJB_p008_H10","cypJB_2_ECA2924_DMSO","cypJB","p008","H10",20230721,"p008_H10","m2x","20230721-cypJB-p008-m2x_H10.TIF","Thiabendazole","48h",10,"15hHB101",8,"H",10,2,"ECA2924",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2924",805.336848473123,665.253968353098,702.606508778235,742.464438308122,813.480831693744,89.4510448085877,897.767311487835,904.224783447118,910.836850940191,0.111072832415631,13,"cypJB_2",131.777738676179,681.703093017565,7.2049304483641,94.6161934390842,0,124.525012272281,7.2527264038973
"732","cypJB_p008_H11","cypJB_2_ECA2924_DMSO","cypJB","p008","H11",20230721,"p008_H11","m2x","20230721-cypJB-p008-m2x_H11.TIF","Thiabendazole","48h",10,"15hHB101",8,"H",11,2,"ECA2924",NA,NA,NA,0,"DMSO","Both","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","DMSO_ECA2924",808.456049505678,706.677157492783,749.747900540074,763.065985040547,808.144523357441,55.6197663802078,847.103813778217,886.44878461081,896.886391137465,0.0687975139949981,17,"cypJB_2",126.441430339876,681.703093017565,7.2049304483641,94.6161934390842,0,124.525012272281,1.9164180675949
