date	experiment	round	assay	condition	control	plate	row	col	strain	trait	phenotype	.fitted	.se.fit	.hat	.sigma	.cooksd	.std.resid
20140623	RIAILs	1	l	thiabendazole-625	halfpercDMSO	12	F	5	CB4856	mean.TOF	-5.0622869750048185	-4.769220007533391	0.9742631775478838	0.002449649982771485	19.70834963790836	1.628093580872516e-4	-0.2574868636300433
20140624	RIAILs	1	m	thiabendazole-625	halfpercDMSO	12	F	5	QX202	mean.TOF	-14.690655522374744	1.2414578687102233	0.25360681328412754	1.659867002474711e-4	19.695814770030125	9.248073773661787e-5	-0.7463678959413041
20140512	RIAILs	1	e	thiabendazole-625	halfpercDMSO	12	F	7	QX309	mean.TOF	-17.66071704036259	0.6367780960600409	0.13008195266320047	4.367023737328892e-5	19.689479531857728	3.515536465703954e-5	-0.8972088405216525
20140513	RIAILs	1	f	thiabendazole-625	halfpercDMSO	12	F	7	QX580	mean.TOF	19.845652394120265	3.9313996710351913	0.8031120245371979	0.0016645763285313875	19.684031076247006	0.0016975906309191497	1.009027187929128
20140527	RIAILs	1	j	thiabendazole-625	halfpercDMSO	12	F	7	QX409	mean.TOF	12.328199054187376	-1.143884601470789	0.23367440479086	1.4092036125612403e-4	19.700024145661278	5.529003844210393e-5	0.6263339736932889
20140603	RIAILs	1	k	thiabendazole-625	halfpercDMSO	12	F	7	QX365	mean.TOF	2.7364282701799154	6.2181831702839006	1.2702594731394665	0.004164245665664713	19.709546953374527	8.114850193306327e-5	0.1393047546631865
20140623	RIAILs	1	l	thiabendazole-625	halfpercDMSO	12	F	7	QX237	mean.TOF	-24.254614729552	-0.372636120946818	0.07612264703437938	1.4954752194363693e-5	19.671241256824924	2.270557106230138e-5	-1.2321777341647762
20140624	RIAILs	1	m	thiabendazole-625	halfpercDMSO	12	F	7	QX4	mean.TOF	-24.75455607579303	8.05962501051373	1.6464318819816008	0.006995825887113009	19.669339115084593	0.011220148028586579	-1.2619883166374912
20140429	RIAILs	1	b	thiabendazole-625	halfpercDMSO	12	F	9	QX550	mean.TOF	-58.65690809449875	1.7671557611123048	0.3609971409001453	3.363248693612119e-4	19.481941805101624	0.0029884152959149973	-2.9803546054898584
20140512	RIAILs	1	e	thiabendazole-625	halfpercDMSO	12	F	9	QX316	mean.TOF	22.802303291565842	-2.4100297187600246	0.49232436500624893	6.255386037880596e-4	19.675731752179573	8.404396160881565e-4	1.1587515368519845
20140513	RIAILs	1	f	thiabendazole-625	halfpercDMSO	12	F	9	QX343	mean.TOF	3.26361860569153	-1.0699552448549974	0.218572008638701	1.2329360305576568e-4	19.709340501635143	3.389985968772171e-6	0.16580663429219014
20140526	RIAILs	1	i	thiabendazole-625	halfpercDMSO	12	F	9	QX189	mean.TOF	57.67712551186844	12.074260598842494	2.4665474603788544	0.015701111958217124	19.48607935152034	0.1391345844023869	2.953356267024189
20140527	RIAILs	1	j	thiabendazole-625	halfpercDMSO	12	F	9	QX43	mean.TOF	-8.309721062005934	-0.12615698222666724	0.0257715312314923	1.7140832221175452e-6	19.70549205506574	3.054623875082522e-7	-0.42214587193382597
20140623	RIAILs	1	l	thiabendazole-625	halfpercDMSO	12	F	9	QX347	mean.TOF	-21.918941003054744	0.8891138624137442	0.1816294688500008	8.513812537724899e-5	19.678357899002243	1.0558169492998848e-4	-1.1135604165649597
20140429	RIAILs	1	b	thiabendazole-625	halfpercDMSO	12	F	11	QX24	mean.TOF	7.722737873041117	-3.49273522939847	0.7135010164245116	0.0013138344636893435	19.706107105138386	2.0275736013635964e-4	0.3925839189759468
20140512	RIAILs	1	e	thiabendazole-625	halfpercDMSO	12	F	11	QX194	mean.TOF	-26.363229907489483	4.940657675848708	1.0092847129814455	0.002628928945500971	19.664073002491342	0.0047403892577834806	-1.3410530622725354
20140513	RIAILs	1	f	thiabendazole-625	halfpercDMSO	12	F	11	QX102	mean.TOF	2.505689088723864	5.343588604880379	1.091596027332772	0.0030752140521350412	19.70962744074398	5.0136773760108465e-5	0.1274887061860057
20140526	RIAILs	1	i	thiabendazole-625	halfpercDMSO	12	F	11	QX248	mean.TOF	-9.273579981054079	2.228858691453222	0.4553144848864956	5.350253884273009e-4	19.704372041474972	1.188736325013448e-4	-0.4712369767692101
20140527	RIAILs	1	j	thiabendazole-625	halfpercDMSO	12	F	11	QX107	mean.TOF	14.931985212988	1.2793758062488378	0.26135274453789226	1.7628103339826262e-4	19.69534315614319	1.0147177957778776e-4	0.7586327065217643
20140603	RIAILs	1	k	thiabendazole-625	halfpercDMSO	12	F	11	QX90	mean.TOF	28.229267283354023	3.0548834525027746	0.6240560206433222	0.0010050753283336836	19.65741186708647	0.002071203245389515	1.434807683368404
20140623	RIAILs	1	l	thiabendazole-625	halfpercDMSO	12	F	11	QX79	mean.TOF	-1.5469112972369743	1.3130631775749944	0.2682344495923066	1.8568660053172565e-4	19.709884711057807	1.1471603970798638e-6	-0.07859256537811873
20140429	RIAILs	1	b	thiabendazole-625	halfpercDMSO	12	G	1	QX193	mean.TOF	5.525657017922932	4.914699849152925	1.0039820105104074	0.0026013771419698497	19.708025239797994	2.0605592064947166e-4	0.28107697508329
20140512	RIAILs	1	e	thiabendazole-625	halfpercDMSO	12	G	1	QX196	mean.TOF	29.49563779941943	3.656423451616715	0.7469394837742261	0.0014398667135164746	19.652551802152683	0.003242208098357836	1.4994997882269852
20140513	RIAILs	1	f	thiabendazole-625	halfpercDMSO	12	G	1	QX80	mean.TOF	35.3697052643089	0.5637893778773543	0.11517171149389256	3.423285329213477e-5	19.627436621048364	1.1053178229217168e-4	1.7968614993800394
20140526	RIAILs	1	i	thiabendazole-625	halfpercDMSO	12	G	1	QX525	mean.TOF	0.5908497505369985	0.6062214994074907	0.12383980679810346	3.957965361900579e-5	19.710019408765906	3.566251266194752e-8	0.030016591857797474
20140527	RIAILs	1	j	thiabendazole-625	halfpercDMSO	12	G	1	QX377	mean.TOF	-39.12598504306405	14.079393673913662	2.876158951993716	0.021348984661904498	19.606703371882706	0.08806504267489158	-2.009218127798123
20140623	RIAILs	1	l	thiabendazole-625	halfpercDMSO	12	G	1	QX405	mean.TOF	-9.74645495238637	-1.3379426178250688	0.27331685771677194	1.9278990782140717e-4	19.703781064858482	4.728208117576965e-5	-0.4951813465329636
20140429	RIAILs	1	b	thiabendazole-625	halfpercDMSO	12	G	3	QX206	mean.TOF	9.623015902543507	4.612559496517067	0.9422603412312642	0.0022913597634169947	19.703925844605806	5.501228453425304e-4	0.4894237785602357
20140512	RIAILs	1	e	thiabendazole-625	halfpercDMSO	12	G	3	QX323	mean.TOF	44.759774130158334	-2.7603040617330015	0.5638789156160554	8.205842354972325e-4	19.577481064438665	0.004249750586544621	2.2747929615527402
20140513	RIAILs	1	f	thiabendazole-625	halfpercDMSO	12	G	3	QX236	mean.TOF	-7.418193645514657	5.8939064249558015	1.204015749467839	0.0037412419321261885	19.706402541179312	5.353271604052681e-4	-0.3775616007147184
20140526	RIAILs	1	i	thiabendazole-625	halfpercDMSO	12	G	3	QX407	mean.TOF	17.57152305495534	-0.5446378281380482	0.11125940514725521	3.194662065623529e-5	19.689687055472113	2.5457921598132637e-5	0.8926723288620407
20140527	RIAILs	1	j	thiabendazole-625	halfpercDMSO	12	G	3	QX454	mean.TOF	25.417494666928235	-23.571720530519606	4.815265244224307	0.05984004165708795	19.664712472783425	0.11287696556407406	1.3317036639222186
20140603	RIAILs	1	k	thiabendazole-625	halfpercDMSO	12	G	3	QX495	mean.TOF	21.083005552186318	-1.8913920152864132	0.38637630302039183	3.8527641394134267e-4	19.680721514105482	4.423068222639152e-4	1.0712527005135268
20140623	RIAILs	1	l	thiabendazole-625	halfpercDMSO	12	G	3	QX14	mean.TOF	-16.794051471204305	1.9426859336552122	0.39685469903062626	4.06456910364657e-4	19.691442358428997	2.9609429841993633e-4	-0.8533348600944564
20140429	RIAILs	1	b	thiabendazole-625	halfpercDMSO	12	G	5	QX450	mean.TOF	28.87441330789826	0.46772525807449183	0.0955475938269279	2.3560850684298372e-5	19.655029480308457	5.069781319137086e-5	1.4668780626162081
20140512	RIAILs	1	e	thiabendazole-625	halfpercDMSO	12	G	5	QX163	mean.TOF	-14.36192674785456	-6.788865788762094	1.3868393458171098	0.004963679897039873	19.696379013124496	0.0026687185353068367	-0.7314236005217538
20140513	RIAILs	1	f	thiabendazole-625	halfpercDMSO	12	G	5	CB4856	mean.TOF	12.701800306419699	-5.627938255133852	1.1496833861363043	0.0034112061701511887	19.69937267207123	0.0014300722799625574	0.6463727063473795
20140526	RIAILs	1	i	thiabendazole-625	halfpercDMSO	12	G	5	QX598	mean.TOF	-6.144790382150286	0.9416399349447593	0.19235957109886814	9.549465360079449e-5	19.707554100710976	9.307383513365538e-6	-0.3121788946261628
20140527	RIAILs	1	j	thiabendazole-625	halfpercDMSO	12	G	5	QX331	mean.TOF	-13.551982868334324	3.4772321535617734	0.7103340256162519	0.001302197010753338	19.697921735606684	6.1882186539723e-4	-0.6889084718448086
20140603	RIAILs	1	k	thiabendazole-625	halfpercDMSO	12	G	5	QX133	mean.TOF	-1.2378071630107836	-7.434799890186813	1.5187917005305716	0.005953164565673555	19.70994085240028	2.3822735817493846e-5	-0.06307035809741299
20140623	RIAILs	1	l	thiabendazole-625	halfpercDMSO	12	G	5	QX472	mean.TOF	-3.095088611103665	-0.28299027778908453	0.0578096642256908	8.624865899420526e-6	19.709411195371747	2.1323450129948386e-7	-0.1572355299858757
20140624	RIAILs	1	m	thiabendazole-625	halfpercDMSO	12	G	5	QX556	mean.TOF	18.37771198561715	2.000992247712216	0.40876559739860924	4.312212285612691e-4	19.687766402367625	3.761916112425277e-4	0.9338149628050079
20140429	RIAILs	1	b	thiabendazole-625	halfpercDMSO	12	G	7	QX74	mean.TOF	-8.57591309473977	6.130053669416867	1.2522562509323132	0.004047043514883972	19.705176130493722	7.744126242536308e-4	-0.436552709042191
20140512	RIAILs	1	e	thiabendazole-625	halfpercDMSO	12	G	7	QX178	mean.TOF	17.780576202616572	-2.874355680705878	0.5871775456917234	8.8979576878098e-4	19.68918166463383	7.272884089212968e-4	0.9036803985352916
20140513	RIAILs	1	f	thiabendazole-625	halfpercDMSO	12	G	7	QX392	mean.TOF	9.826628733167542	5.420264601829163	1.10725951115423	0.0031641006979567943	19.703658638603596	7.935302921738629e-4	0.49999820104432957
20140526	RIAILs	1	i	thiabendazole-625	halfpercDMSO	12	G	7	QX390	mean.TOF	-1.928936528020543	-0.7585579147401879	0.1549593105794036	6.197075804550094e-5	19.709797231009038	5.951520990412331e-7	-0.09799572342834786
20140527	RIAILs	1	j	thiabendazole-625	halfpercDMSO	12	G	7	QX78	mean.TOF	10.551399354219141	1.051829751542265	0.2148693065864594	1.191516942761585e-4	19.70270446747642	3.424327560120565e-5	0.5360578553484172
20140623	RIAILs	1	l	thiabendazole-625	halfpercDMSO	12	G	7	QX310	mean.TOF	-18.438904877061574	5.315178214889454	1.0857923116760793	0.0030426008473833244	19.68755895276362	0.0026860462437897636	-0.9381505817142946
20140624	RIAILs	1	m	thiabendazole-625	halfpercDMSO	12	G	7	N2	mean.TOF	-7.311570704169146	0.12695907769790274	0.025935384457233264	1.7359485042823698e-6	19.706519655525685	2.3950311788101583e-7	-0.3714383913527437
20140429	RIAILs	1	b	thiabendazole-625	halfpercDMSO	12	G	9	QX354	mean.TOF	9.696803659988127	-0.7779121274565871	0.15891301721282206	6.51734039719668e-5	19.70384549774805	1.5817421112786275e-5	0.4926273091659913
20140512	RIAILs	1	e	thiabendazole-625	halfpercDMSO	12	G	9	QX396	mean.TOF	26.89535558051316	3.108635998008729	0.6350366685696491	0.0010407563373130702	19.662272424231197	0.0019469713580766018	1.3670334272815121
20140513	RIAILs	1	f	thiabendazole-625	halfpercDMSO	12	G	9	QX400	mean.TOF	-0.5451488620476052	-0.23723130722918004	0.048461955378417514	6.061126167846955e-6	19.71002283033363	4.648793618719369e-9	-0.02769441238588827
20140526	RIAILs	1	i	thiabendazole-625	halfpercDMSO	12	G	9	QX527	mean.TOF	-1.792745914084889	-0.27922780066773567	0.057041059944507214	8.397047920528524e-6	19.709830641869793	6.965027981860344e-8	-0.09107439470733461
20140527	RIAILs	1	j	thiabendazole-625	halfpercDMSO	12	G	9	QX294	mean.TOF	-10.178151114118492	-1.0963134228927678	0.22395649546230897	1.2944306369069348e-4	19.703214452426398	3.4616285978030944e-5	-0.5170978515075836
20140603	RIAILs	1	k	thiabendazole-625	halfpercDMSO	12	G	9	QX368	mean.TOF	24.696472041071658	-4.823342082089305	0.9853193134042795	0.0025055637011268065	19.669712654517085	0.003963745639479472	1.2561902124837092
20140623	RIAILs	1	l	thiabendazole-625	halfpercDMSO	12	G	9	QX327	mean.TOF	13.247499092061823	11.682210161135858	2.3864588285699275	0.014698037467076527	19.698302914415375	0.006857090934969657	0.6779925992804436
20140624	RIAILs	1	m	thiabendazole-625	halfpercDMSO	12	G	9	QX356	mean.TOF	-18.569315633828115	-3.470374702437619	0.7089331755586858	0.0012970659485884108	19.687279488656223	0.001157264578923803	-0.9439597229731873
20140429	RIAILs	1	b	thiabendazole-625	halfpercDMSO	12	G	11	QX265	mean.TOF	17.534771291738714	-1.4561498635656938	0.29746440525337786	2.2836075390241076e-4	19.689768174480744	1.8128902419395557e-4	0.8908927568649734
20140512	RIAILs	1	e	thiabendazole-625	halfpercDMSO	12	G	11	QX48	mean.TOF	10.546927964523206	0.3875400375018011	0.07916724071591016	1.617493239991509e-5	19.70271144169955	4.643654941536946e-6	0.5358030987216145
20140513	RIAILs	1	f	thiabendazole-625	halfpercDMSO	12	G	11	QX387	mean.TOF	17.97415227957374	3.52434662518711	0.7199586381863755	0.0013377240998434978	19.68871515866305	0.0011183495119764912	0.913723559903736
20140526	RIAILs	1	i	thiabendazole-625	halfpercDMSO	12	G	11	QX226	mean.TOF	58.03965041784046	-2.4318996384045315	0.49679198389820994	6.369430698356392e-4	19.48667704597285	0.005544406552962916	2.9494352828623844
20140603	RIAILs	1	k	thiabendazole-625	halfpercDMSO	12	G	11	QX38	mean.TOF	-24.87657242773565	-0.9898173528017319	0.20220132386624826	1.0551627400360163e-4	19.66922000564091	1.6855577742862059e-4	-1.2638315251244312
20140623	RIAILs	1	l	thiabendazole-625	halfpercDMSO	12	G	11	QX324	mean.TOF	-16.899759915452716	1.2679333822221277	0.2590152695685044	1.7314190543148633e-4	19.69121175424774	1.2766302243108696e-4	-0.858605891643277
20140429	RIAILs	1	b	thiabendazole-625	halfpercDMSO	12	H	1	QX282	mean.TOF	-27.769167174717087	8.704989924179806	1.7782679621945188	0.008161046754383039	19.65874780005837	0.016509758181133906	-1.416504646530072
20140512	RIAILs	1	e	thiabendazole-625	halfpercDMSO	12	H	1	QX71	mean.TOF	18.267290010828734	4.9902830578328325	1.0194222579599765	0.0026820056039549675	19.68798373841884	0.0023221596576040375	0.9292509739608813
20140513	RIAILs	1	f	thiabendazole-625	halfpercDMSO	12	H	1	QX478	mean.TOF	19.16617432571848	4.643681972241186	0.9486180856935122	0.0023223852165254006	19.685766817155596	0.0022119541874028674	0.9748011857120347
20140526	RIAILs	1	i	thiabendazole-625	halfpercDMSO	12	H	1	QX596	mean.TOF	13.758212461750738	-0.4922185324184354	0.10055111542022598	2.609307381191224e-5	19.697565861156498	1.274745208931423e-5	0.6989456505517196
20140527	RIAILs	1	j	thiabendazole-625	halfpercDMSO	12	H	1	N2	mean.TOF	3.168208623194412	5.09646918283937	1.0411141135248183	0.0027973584851467294	19.709379168512026	7.287193233431701e-5	0.16117504136814736
20140603	RIAILs	1	k	thiabendazole-625	halfpercDMSO	12	H	1	QX381	mean.TOF	0.40627797749136496	-6.699662894040257	1.368616849157092	0.004834095459486241	19.710031483420714	2.079324482041562e-6	0.0206895605603468
20140623	RIAILs	1	l	thiabendazole-625	halfpercDMSO	12	H	1	QX457	mean.TOF	-7.331602616192452	6.39945490138877	1.3072899251770893	0.0044105757572839265	19.706484637268765	6.172825917327285e-4	-0.3732798173901264
20140624	RIAILs	1	m	thiabendazole-625	halfpercDMSO	12	H	1	QX136	mean.TOF	-25.177136563038562	5.032293233325689	1.028004157515955	0.0027273520428271426	19.66811648979141	0.004486188446995793	-1.2807816903017657
20140429	RIAILs	1	b	thiabendazole-625	halfpercDMSO	12	H	3	QX433	mean.TOF	14.93917857900748	7.015824064635139	1.4332027114562687	0.005301108580838899	19.695253150846575	0.003085946034134265	0.7609508921679947
20140512	RIAILs	1	e	thiabendazole-625	halfpercDMSO	12	H	3	QX61	mean.TOF	1.5567461046130189	3.908402034203639	0.7984140339433043	0.0016451586364484246	19.70988246595847	1.032345236004105e-5	0.07915002425771953
20140526	RIAILs	1	i	thiabendazole-625	halfpercDMSO	12	H	3	QX281	mean.TOF	-11.11234157186893	6.342366661250547	1.2956278567151966	0.004332235048861972	19.701868904245774	0.0013926620456466206	-0.565749381214494
20140603	RIAILs	1	k	thiabendazole-625	halfpercDMSO	12	H	3	QX264	mean.TOF	-27.693767394268406	2.8706010569544578	0.5864105457083348	8.87472697659215e-4	19.65939821374914	0.0017597125458823327	-1.4075070107863554
20140623	RIAILs	1	l	thiabendazole-625	halfpercDMSO	12	H	3	QX5	mean.TOF	-27.20134609806933	1.561221943972467	0.318928682172239	2.6250562518818866e-4	19.661216003038056	5.015322951527716e-4	-1.3820480257321863
20140429	RIAILs	1	b	thiabendazole-625	halfpercDMSO	12	H	5	QX111	mean.TOF	2.0233931761200417	-2.0819535823307627	0.4253044962121235	4.668220974075349e-4	19.709772521458707	4.937066719532627e-6	0.1028152184482198
20140512	RIAILs	1	e	thiabendazole-625	halfpercDMSO	12	H	5	QX159	mean.TOF	12.019469288820074	0.41072053679561726	0.08390258671870865	1.816779238394959e-5	19.700520918138672	6.773918709046436e-6	0.6106114812571769
20140513	RIAILs	1	f	thiabendazole-625	halfpercDMSO	12	H	5	QX391	mean.TOF	11.06308247232808	3.0733533463287683	0.6278290773317244	0.0010172654841719613	19.701968110067025	3.219749629537246e-4	0.5623062200485596
20140526	RIAILs	1	i	thiabendazole-625	halfpercDMSO	12	H	5	QX583	mean.TOF	1.8336002464919963	-5.618029503089724	1.1476592119030342	0.003399204957939116	19.709820126158856	2.969584364153606e-5	0.09330819167054497
20140527	RIAILs	1	j	thiabendazole-625	halfpercDMSO	12	H	5	QX501	mean.TOF	-6.976011998251492	2.2141209566876086	0.4523038390618275	5.27973354702558e-4	19.70683392097664	6.637990304735134e-5	-0.35448480665134374
20140623	RIAILs	1	l	thiabendazole-625	halfpercDMSO	12	H	5	QX124	mean.TOF	11.984670191535267	-4.487879458524492	0.9167905223091841	0.0021691605002755175	19.70055557394178	8.075724124135057e-4	0.609499501437367
20140429	RIAILs	1	b	thiabendazole-625	halfpercDMSO	12	H	7	QX182	mean.TOF	-14.66617295472648	6.46516784643112	1.3207138608608828	0.004501621010232569	19.69580038875776	0.0025215807289927007	-0.7467448779947743
20140512	RIAILs	1	e	thiabendazole-625	halfpercDMSO	12	H	7	QX471	mean.TOF	6.977128995953634	-0.44879798385753467	0.09168110280915036	2.1692575362491593e-5	19.706834518409934	2.7254292937842645e-6	0.3544518045903805
20140513	RIAILs	1	f	thiabendazole-625	halfpercDMSO	12	H	7	QX129	mean.TOF	-21.635374042760766	-4.520403562413438	0.9234345934050217	0.002200714664560575	19.67910754266573	0.002670285107572521	-1.1003188229107281
20140526	RIAILs	1	i	thiabendazole-625	halfpercDMSO	12	H	7	N2	mean.TOF	21.724483120370326	3.691653191496363	0.7541362661128718	0.00146774669201259	19.67887490750065	0.0017929875645807075	1.1044450990107006
20140623	RIAILs	1	l	thiabendazole-625	halfpercDMSO	12	H	7	QX120	mean.TOF	-7.221952186171039	4.151812153294075	0.8481382059667725	0.001856456220724376	19.706599104256057	2.5081839430567913e-4	-0.3672263504419241
20140429	RIAILs	1	b	thiabendazole-625	halfpercDMSO	12	H	9	N2	mean.TOF	4.412324886237565	10.003536343263649	2.0435369073158753	0.010777460230639586	19.70874560039632	5.533690244098989e-4	0.22537005455469888
20140512	RIAILs	1	e	thiabendazole-625	halfpercDMSO	12	H	9	QX40	mean.TOF	-19.433126018811006	8.72620001633196	1.7826007905697252	0.008200864705678667	19.684937425477465	0.008125479295614727	-0.9913032570142223
20140513	RIAILs	1	f	thiabendazole-625	halfpercDMSO	12	H	9	QX302	mean.TOF	-26.583776807246334	7.567244216317107	1.5458476194900794	0.006167154387117658	19.663133123746142	0.011387881794246697	-1.3546769393924534
20140526	RIAILs	1	i	thiabendazole-625	halfpercDMSO	12	H	9	QX234	mean.TOF	18.172308394857332	-2.1107696523554402	0.43119108477426543	4.798339839090564e-4	19.688260781624628	4.0933561822162985e-4	0.9234003755724436
20140527	RIAILs	1	j	thiabendazole-625	halfpercDMSO	12	H	9	QX68	mean.TOF	37.96457378555122	3.646237213271012	0.744858624236971	0.00143185538990821	19.61470735043287	0.00534136502570975	1.9300359726904712
20140603	RIAILs	1	k	thiabendazole-625	halfpercDMSO	12	H	9	QX320	mean.TOF	-43.88625442217369	0.37308808485974965	0.07621497487776976	1.499105091518394e-5	19.582724295966273	7.451669608793777e-5	-2.2295001227317015
20140429	RIAILs	1	b	thiabendazole-625	halfpercDMSO	12	H	11	QX530	mean.TOF	34.4343799009228	11.430834010325439	2.335107344037559	0.014072302331767686	19.630639422779183	0.044300743274514956	1.7617547926912087
20140512	RIAILs	1	e	thiabendazole-625	halfpercDMSO	12	H	11	QX398	mean.TOF	-16.734248193371023	3.9554466888499964	0.8080243841997414	0.0016850018863614946	19.691550990589903	0.0012218814434893314	-0.8508404660861052
20140513	RIAILs	1	f	thiabendazole-625	halfpercDMSO	12	H	11	QX203	mean.TOF	-6.559990999996771	-4.344176838539567	0.8874347427587921	0.002032470786122631	19.707200942081837	2.266467181112292e-4	-0.33359594799995973
20140526	RIAILs	1	i	thiabendazole-625	halfpercDMSO	12	H	11	QX419	mean.TOF	-12.2491378549712	-0.027680055019959213	0.005654521769985029	8.251695974738911e-8	19.700153654080523	3.1952569809959883e-8	-0.622273446158541
20140527	RIAILs	1	j	thiabendazole-625	halfpercDMSO	12	H	11	QX443	mean.TOF	10.064325130877094	1.5827785765295939	0.32333230232378674	2.698047846008518e-4	19.703365405860644	7.056751143618049e-5	0.5113508502229394
20140603	RIAILs	1	k	thiabendazole-625	halfpercDMSO	12	H	11	QX59	mean.TOF	-34.14145686681257	-3.381621053171577	0.6908024514116936	0.001231570273255626	19.632992756681336	0.003714027723167505	-1.7355030244572798
20140623	RIAILs	1	l	thiabendazole-625	halfpercDMSO	12	H	11	QX70	mean.TOF	2.1141657570622727	8.466399864873932	1.7295284389719574	0.007719814642099735	19.709745608924678	9.04415008586553e-5	0.10781957200748075
20140624	RIAILs	1	m	thiabendazole-625	halfpercDMSO	12	H	11	QX545	mean.TOF	-11.354588259418396	10.982894165086593	2.2436015430295626	0.012991010015976422	19.701433698985696	0.004437056299552051	-0.5806127453399919
20140506	RIAILs	1	d	thiabendazole-625	halfpercDMSO	13	A	1	QX587	mean.TOF	-24.1819811126816	-4.566652468084536	0.9328823869071167	0.0022459766903073445	19.671387200152363	0.0034048147060921114	-1.2298605262423032
20140506	RIAILs	1	d	thiabendazole-625	halfpercDMSO	13	A	3	QX34	mean.TOF	-16.368247528510732	-6.173814698949369	1.2611958174898965	0.004105031567911246	19.69230836064556	0.002861839347191796	-0.8332419828253214
20140506	RIAILs	1	d	thiabendazole-625	halfpercDMSO	13	A	5	QX276	mean.TOF	-27.844096257084043	-5.55081642942977	1.133928827770352	0.0033183565677810637	19.658721154820004	0.006683867650318669	-1.416872024437127
20140506	RIAILs	1	d	thiabendazole-625	halfpercDMSO	13	A	9	N2	mean.TOF	-21.382456628128615	0.13378944521191846	0.02733070183565433	1.9277602726370737e-6	19.67989361215849	2.2746854917648098e-6	-1.0862598990261472
20140506	RIAILs	1	d	thiabendazole-625	halfpercDMSO	13	A	11	QX87	mean.TOF	-20.786990780629203	-5.267977156347798	1.0761500110051565	0.002988801596214994	19.681465198801067	0.003352985831663836	-1.0575899959834147
20140506	RIAILs	1	d	thiabendazole-625	halfpercDMSO	13	B	1	QX359	mean.TOF	-1.0568327576325807	-8.36958291926001	1.7097505329568636	0.007544265314337174	19.70996826005222	2.2077945251032116e-5	-0.05389226321264373
20140506	RIAILs	1	d	thiabendazole-625	halfpercDMSO	13	B	3	QX399	mean.TOF	6.614790857202249	9.291511222176114	1.8980833832870196	0.009297839218103605	19.707132077746884	0.001069743124798212	0.337613878502544
20140506	RIAILs	1	d	thiabendazole-625	halfpercDMSO	13	B	5	QX305	mean.TOF	33.998638684333336	-3.735201994010599	0.7630324786274773	0.0015025796610426499	19.633616499653215	0.0044959153466145076	1.7284777097279973
20140506	RIAILs	1	d	thiabendazole-625	halfpercDMSO	13	B	7	QX363	mean.TOF	2.031046394323148	-5.090684321920677	1.0399323737494637	0.002791011681059797	19.709769842126004	2.987998883217809e-5	0.10332430209745531
20140506	RIAILs	1	d	thiabendazole-625	halfpercDMSO	13	B	9	QX445	mean.TOF	-23.856460520357903	-9.078794051939294	1.8546292113539653	0.008876988337019514	19.672169943063775	0.013273150143834385	-1.2173570037879777
20140506	RIAILs	1	d	thiabendazole-625	halfpercDMSO	13	B	11	QX524	mean.TOF	-11.850479946559123	7.659104430309066	1.5646129571831755	0.006317791694121248	19.70072814466117	0.002318961891074761	-0.6039318188561208
20140506	RIAILs	1	d	thiabendazole-625	halfpercDMSO	13	C	3	QX446	mean.TOF	64.1555768766862	7.956353007436201	1.6253353274693072	0.0068176924756681665	19.43506205712779	0.0734175259176336	3.2703607057623287
20140506	RIAILs	1	d	thiabendazole-625	halfpercDMSO	13	C	5	QX515	mean.TOF	-0.21858635762838485	-4.96445582528829	1.0141462334514892	0.002654315979470739	19.710039255612777	3.290476251117185e-7	-0.011119261035230865
20140506	RIAILs	1	d	thiabendazole-625	halfpercDMSO	13	C	7	QX431	mean.TOF	-14.423910942005211	-3.846190064440883	0.7857052825653357	0.0015932018560981596	19.696307319428627	8.581698784563296e-4	-0.7333393618586481
20140506	RIAILs	1	d	thiabendazole-625	halfpercDMSO	13	C	9	QX440	mean.TOF	-39.60410245770939	-2.207442140666233	0.450939480842042	5.24792933591066e-4	19.606367484438714	0.0021265506732069377	-2.0124722074804855
20140506	RIAILs	1	d	thiabendazole-625	halfpercDMSO	13	C	11	QX423	mean.TOF	16.730276669220615	3.6248106442655494	0.7404815736563232	0.0014150766648573974	19.691564769116937	0.0010251033748068347	0.8505235620244406
20140506	RIAILs	1	d	thiabendazole-625	halfpercDMSO	13	D	1	QX122	mean.TOF	-16.154049104509127	7.453835204420703	1.5226802621196442	0.005983687357650792	19.69273700997204	0.004078459234270669	-0.8231147262813047
20140506	RIAILs	1	d	thiabendazole-625	halfpercDMSO	13	D	3	QX455	mean.TOF	-12.599982067247524	6.316168676104588	1.2902760943277753	0.004296519225184872	19.69953375237715	0.0017756117911674645	-0.6414763407331163
20140506	RIAILs	1	d	thiabendazole-625	halfpercDMSO	13	D	5	QX216	mean.TOF	-2.779350326791438	1.2688618431587573	0.2592049369147206	1.7339556915799937e-4	19.709533328500047	3.4580132941573316e-6	-0.14120714614777163
20140506	RIAILs	1	d	thiabendazole-625	halfpercDMSO	13	D	7	QX277	mean.TOF	17.039026720235157	-4.67405128200647	0.9548219723217501	0.00235286097444657	19.690858122315323	0.0017712642980282384	0.8666266339330961
20140506	RIAILs	1	d	thiabendazole-625	halfpercDMSO	13	D	9	QX551	mean.TOF	6.701085288141881	-1.3130431337091748	0.2682303550023374	1.8568093157540742e-4	19.70708286509438	2.1526347668202597e-5	0.3404561612939662
